9788578660130,9788578660130,"NAUFRAGOS DO BATAVIA,OS & PROSPER",SIMON LEYS,"40,00",50,"20,00"
9788585910433,9788585910433,"NEWTON - TEXTOS, ANTECEDENTES, COMENTARIOS",R. WESTFALL E B. COHEN (ORGS),"104,00",50,"52,00"
9788578661182,9788578661182,NIETZSCHE VIDA E PENSAMENTO VOL. I,CHARLES ANDLER,"109,00",50,"54,50"
9788578661175,9788578661175,"NIETZSCHE VIDA E PENSAMENTO, VOL. II",CHARLES ANDLER,"109,00",50,"54,50"
9788578660949,9788578660949,"NOMOS DA TERRA NO JUS PUBLICUM EUROPAEUM,OS",CARL SCHMITT,"99,00",50,"49,50"
9788578660215,9788578660215,"NORDESTE E A SAGA DA SUDENE, O",CELSO FURTADO,"58,00",50,"29,00"
9788578660444,9788578660444,O SEXTO MEMBRO PERMANENTE - O BRASIL E A CRIACAO,EUGENIO VARGAS GARCIA,"90,00",50,"45,00"
9786556390161,9786556390161,OS PODERES DA FILOLOGIA: DINAMICA DE CONHECIMENTO,HANS ULRICH GUMBRECHT,"52,00",50,"26,00"
9788585910082,9788585910082,PENSAMENTO ECONOMICO BRASILEIRO,RICARDO BIELSCHOWSKY,"102,00",50,"51,00"
9788578660147,9788578660147,"PLURALISMO COERENTE DA QUIMICA MODERNA, O",GASTON BACHELARD,"53,00",50,"26,50"
9788589216500,9788589216500,"POLITICA, RELACOES SOCIAIS E CIDADANIA",JOSE ANTONIO SEGATTO,"38,00",50,"19,00"
9788578660291,9788578660291,POPPER: TEXTOS ESCOLHIDOS,KARL POPPER,"104,00",50,"52,00"
9788578661267,9788578661267,POR QUE UNS E NAO OUTROS?,JAILSON DE SOUZA E SILVA,"50,00",50,"25,00"
9788589216173,9788589216173,POR UM NOVO REFORMISMO,GIUSEPPE VACCA,"49,00",50,"24,50"
9788578661045,9788578661045,POSITIVISMO E CONSTRUTIVISMO NAS TEORIAS,ROBERTO SATURNINO BRAGA,"49,00",50,"24,50"
9788578661069,9788578661069,POSSUIDOS,STEFAN ANDRIOPOULOS,"73,00",50,"36,50"
9786556390154,9786556390154,"PREÇO DO MONOTEISMO, O",JAN ASSMANN,"82,00",50,"41,00"
9788585910846,9788585910846,"PRINCIPIO RESPONSABILIDADE,O",HANS JONAS,"90,00",50,"45,00"
9788578660314,9788578660314,PRODUCAO DE PRESENCA,HANS ULRICH GUMBRECHT,"66,00",50,"33,00"
9788578660154,9788578660154,PSICOLOGIA DA INVENCAO NA MATEMATICA,JACQUES HADAMARD,"53,00",50,"26,50"
9788578660468,9788578660468,QUE E INFORMACAO?,ROBERT K. LOGAN,"66,00",50,"33,00"
9788578660406,9788578660406,RAUL PREBISCH 1901-1986 - A CONSTRUCAO DA AMERICA,EDGAR J. DOSMAN,"102,00",50,"51,00"
9788578660697,9788578660697,REDES OU PAREDES - A ESCOLA EM TEMPOS DE DISPERSÃO,PAULA SIBILIA,"64,00",50,"32,00"
9788578661021,9788578661021,"REVOLUCAO GLOBAL, A",SILVIO PONS,"104,00",50,"52,00"
9788585910334,858591033X,SANTOS DUMONT - O HOMEM VOA!,HENRIQUE LINS DE BARROS,"27,00",50,"13,50"
9788578660369,9788578660369,SCHOPENHAUER E NIETZSCHE,GEORG SIMMEL,"64,00",50,"32,00"
9786556390048,9786556390048,SCHREBER E VAN GOGH: UM ESTUDO PSICANALITICO SOBRE,DECIO TENENBAUM,"103,00",50,"51,50"
9788578661168,9788578661168,SEMELHANCA INFORME: A,GEORGES DIDI-HUBERMAN,"102,00",50,"51,00"
9788578661205,9788578661205,"SHOW DO EU, O - A INTIMIDADE COMO ESPETACULO",PAULA SIBILIA,"97,00",50,"48,50"
9788578660475,9788578660475,SOBRE AS LEIS DA FISICA,RICHARD PHILLIPS FEYNMAN,"53,00",50,"26,50"
9788578660055,9788578660055,SOBRE O ERRO,VICTOR BROCHARD,"50,00",50,"25,00"
9788578661090,9788578661090,"SOCIALISMO NA OBRA DE MARX, O",MICHEL HENRY,"40,00",50,"20,00"
9788585910174,9788585910174,"SOCIEDADE DO ESPETACULO,A",GUY DEBORD,"60,00",50,"30,00"
9788585910990,9788585910990,"SOCIOLOGIA DOS PAISES SUBDESENVOLVIDOS, A",ALVARO VIEIRA PINTO,"97,00",50,"48,50"
9788578660765,9788578660765,"SUBSISTÊNCIA DO HOMEM E  ENSAIOS CORRELATOS, A",KARL POLANYI,"90,00",50,"45,00"
9788578660529,9788578660529,TECNICAS DO OBSERVADOR: VISAO E MODERNIDADE,JANATHAN CRARY,"60,00",50,"30,00"
9788578660048,9788578660048,"TEORIA ARISTOTELICA DA SUBSTANCIA, A",SUSANA DE CASTRO,"40,00",50,"20,00"
9788578661212,9788578661212,TEORIA DA ARGUMENTACAO JURIDICA,FABIO P. SHECAIRA E NOEL STRUCHI,"ER53,00",50,"26,50"
9788585910273,9788585910273,"TEORIA DA RELATIVIDADE GERAL E ESPECIAL,A",ALBERT EINSTEIN,"50,00",50,"25,00"
9786556390147,9786556390147,TEORIA DAS RELACOES INTERNACIONAIS: CONTRIBUICOES,ORG. ANA PRESTES E DIEGO PAUTAS,"O66,00",50,"33,00"
9788578661281,9788578661281,TEORIAS E POLITICAS DO DESENVOLVIMENTO LATINO-AM,CARLOS ANTÔNIO BRANDÃO,"73,00",50,"36,50"
9788578660062,9788578660062,TRES FORMULACOES OBJ DA METAFISICA DE ARISTOTELES,SUSANA DE CASTRO,"46,00",50,"23,00"
9788585910020,9788585910020,"VALOR DA CIENCIA,O",HENRI POINCARE,"53,00",50,"26,50"
9788578660758,9788578660758,VIDA E PENSAMENTO DE ANTONIO GRAMSCI,GIUSEPPE VACCA,"102,00",50,"51,00"
9788585910310,8585910313,VILLA-LOBOS - ALMA BRASILEIRA,MARIA MAIA,"27,00",50,"13,50"
9788589216272,9788589216272,VIVER E MORRER NO CHILE,SERGIO AUGUSTO DE MORAES,"38,00",50,"19,00"
9788560115013,9788560115013,VIVER SEM ARREPENDIMENTO,ARNAUD MAITLAND,"77,00",50,"38,50"
9788585910969,9788585910969,"VONTADE DE PODER, A",FRIEDRICH NIETZSCHE,"102,00",50,"51,00"
9788578661304,9788578661304,XI JINPING A GOVERNANÇA DA CHINA - VOL. I,XI JINPING,"99,00",50,"49,50"
9788578661311,9788578661311,XI JINPING A GOVERNANÇA DA CHINA - VOL. II,XI JINPING,"99,00",50,"49,50"
