9788569437697,PRODUCAO DO ESPACO EMANCIPACAO SOCIAL O COMUM E A,"ALVARO FERREIRA,JOAO RUA, REGINA C MATTO","50,00",50,"25,00"
9788564433281,QUEM PRECISA DE REGIAO O ESPACO DIVIDIDO EM DISPUT,MATEUS DE MOARES SERVILHA,"45,00",50,"22,50"
9788569437338,REFORMAS NEOLIBERAIS NO BRASIL A PRIVATIZACAO DOS,RAFAEL VAZ DA MOTTA BRANDAO,"48,00",50,"24,00"
9788569437307,"RODADA SOCIALISTA, A",RUY MOREIRA,"50,00",50,"25,00"
9788569437628,SABER POPULAR PRAXIS TERRITORIAL E CONTRA-HEGEMONI,MARCOS AURELIO SAQUET,"35,00",50,"17,50"
9788569437093,SECA E CONVIVENCIA COM O SEMIARIDO,"CAIO MACIEL, EMILIO TARLIS","35,00",50,"17,50"
9788569437376,SETE NOTAS INTRODUTORIAS PARA CONTRIBUICAO,MARCELO BADARO,"35,00",50,"17,50"
9788569437055,SIMON BOLIVAR INDEPENDENCIA E UNIDADE LA ESCRITOS,SIMON BOLIVAR,"35,00",50,"17,50"
9786587145167,SOCIOECONOMIA FLUMINENSE POLITICAS PUBLICAS EM TEM,"CARLOS A BRANDAO, DEBORAH W E FABIO OLIV","54,00",50,"27,00"
9788569437369,SUBALTERNOS EM MOVIMENTO MOBILIZACAO E ENFRENTAMEN,"MARCO PESTANA, RAFAEL MAUL, TIAGO BERNAR","40,00",50,"20,00"
9788564433137,TENENTISMO POS 30 2 ED,ANITA LEOCADIA PRESTES,"35,00",50,"17,50"
9786587145129,TEORIAS NA GEOGRAFIA AVALIACAO CRITICA DO PENS GEO,ELISEU S SPOSITO E GUILHERME S CLAUDINO,"70,00",50,"35,00"
9788569437406,TERRITORIOS DE TRANSITO DOS CONFLITOS ENTRE GUARAN,MARCOS LEANDRO MONDARDO,"40,00",50,"20,00"
9788569437048,TERRITORIOS E TERRITORIALIDADES 2 ED,MARCOS AURELIO SAQUET; ELISEU SAVERIO SP,"55,00",50,"27,50"
9788564433182,TRABALHADORES E DITADURAS BRASIL ESPANHA PORTUGAL,"MARCELO BADARO, RUBEN VEGA(ORGS)","40,00",50,"20,00"
9788569437024,TRABALHO ESTRANHAMENTO E EMANCIPACAO NIEP I,"RENAKE B D NEVES (ORG) BADARO, M DUAYER,","30,00",50,"15,00"
9786587145013,TRAVESSIAS,ROGERIO HAESBAERT,"60,00",50,"30,00"
9788569437475,UM GEOGRAFO DO PODER NO IMPERIO DO BRASIL,MANOEL FERNANDES,"40,00",50,"20,00"
9788569437444,UNIVERSIDADE E HETERONOMIA CULTURAL NO CAPITALISMO,ROBERTO LEHER,"45,00",50,"22,50"
9788569437192,UNIVERSIDADE E LUTA PELA MORADIA,"GLAUCO BIENENSTEIN, REGINA B, DANIEL SOU","40,00",50,"20,00"
9788569437543,URBANO E O METROPOLITANO EM BELEM RECONFIGURACOES,SAINT-CLAIR C T JUNIOR E TIAGO VELOSO SA,"42,00",50,"21,00"
9786587145112,USOS DO TERRITORIO E PANDEMIA DINAMICAS E FORMAS C,"MONICA ARROYO, RICARDO M A JR, FABIO B C","55,00",50,"27,50"
