O QUE MARAVILHOU O SR. DARWIN (BROCHURA),MICK MANNING E BRITA GRANSTROM,"R$ 59,50","R$ 29,75"
O QUE MARAVILHOU O SR. DARWIN (CAPA DURA),MICK MANNING E BRITA GRANSTROM,"R$ 68,00","R$ 34,00"
O REI EM APUROS,BRUNO GIBERT,"R$ 52,00","R$ 26,00"
"O ROUXINOL, O BIGODUDO E A BRANQUELA",SHEILLA ALVES,"R$ 44,00","R$ 22,00"
O SACI EPAMINONDAS,ALAN OLIVEIRA,"R$ 59,50","R$ 29,75"
O SEGREDO DE RIGOBERTA,RAQUEL M. BARTHE,"R$ 54,00","R$ 27,00"
O SEGREDO DO AMOR,SARAH EMMANUELLE BURG,"R$ 55,00","R$ 27,50"
O SEGREDO DO COLECIONADOR (2a EDIÇÃO),ANA CRISTINA MASSA,"R$ 59,50","R$ 29,75"
O SEGREDO DO TEMPO,SANDRA PINA,"R$ 59,50","R$ 29,75"
O TELEPHONE,LUÍS DILL,"R$ 55,00","R$ 27,50"
O TRABALHO DO PROFESSOR NA EDUCAÇÃO INFANTIL (3a EDIÇÃO),ZILMA RAMOS DE OLIVEIRA,"R$ 95,00","R$ 47,50"
O TREM MALUCO,ALMIR CORREIA,"R$ 49,50","R$ 24,75"
ODISSEIA OLÍMPICA,LUIZ ANTONIO AGUIAR,"R$ 78,00","R$ 39,00"
OS MENINOS DA BIBLIOTECA,JOÃO LUIZ MARQUES,"R$ 58,00","R$ 29,00"
OS MONSTROS NÃO GOSTAM DA LUA,MARJANE SATRAPI,"R$ 44,00","R$ 22,00"
OS MORCEGOS,NEIDE SIMÕES E SUZANA GRANATO,"R$ 49,50","R$ 24,75"
OS SERES TROCK,RICARDO SILVESTRIN,"R$ 54,00","R$ 27,00"
"PAPI, O CONSTRUTOR DE PIPAS",LIA ZATZ,"R$ 48,00","R$ 24,00"
PÉ DE SAPATO,HERMES BERNARDI JR.,"R$ 49,50","R$ 24,75"
PEDRO NOITE,CAIO RITER,"R$ 54,00","R$ 27,00"
PINÇADA DE CORAGEM,LAURENT CARDON,"R$ 55,00","R$ 27,50"
PISCINA JÁ!,LUIZ ANTONIO AGUIAR,"R$ 55,00","R$ 27,50"
PODE LEVAR!,LORENZ PAULI,"R$ 49,50","R$ 24,75"
"POESIA NA ESCOLA - ENSINO FUNDAMENTAL, SÉRIES FINAIS",JEOSAFÁ FERNANDEZ GONÇALVES,"R$ 44,00","R$ 22,00"
"POESIA NA ESCOLA - ENSINO FUNDAMENTAL, SÉRIES INICIAIS",JEOSAFÁ FERNANDEZ GONÇALVES,"R$ 44,00","R$ 22,00"
POESIA NA ESCOLA - ENSINO MÉDIO,JEOSAFÁ FERNANDEZ GONÇALVES,"R$ 44,00","R$ 22,00"
POESIA NÃO E DIFÍCIL,CARLOS FELIPE MOISÉS,"R$ 59,50","R$ 29,75"
PRA VOAR MAIS ALTO,FLÁVIA CÔRTES,"R$ 58,00","R$ 29,00"
PRIMAVERA,OSKAR LUTS,"R$ 62,00","R$ 31,00"
"PRINCESAS, BRUXAS E UMA SARDINHA NA BRASA",HELENA GOMES E GENI SOUZA,"R$ 59,50","R$ 29,75"
QUANDO O RIO SEPARA A PONTE UNE! (2a EDIÇÃO),VICTOR UMMUS,"R$ 42,00","R$ 21,00"
QUATRO GALINHAS EM ALTO MAR,CAIO RITER,"R$ 52,00","R$ 26,00"
QUE TORÓ! - DIA DE CHUVA,ADRIANO MESSIAS,"R$ 48,00","R$ 24,00"
QUEM PEGOU UMA PONTA DO MEU CHAPÉU DE TRÊS PONTAS QUE AGORA SÓ TEM DUAS?,CESAR CARDOSO,"R$ 55,00","R$ 27,50"
QUEM SOU EU? ADIVINHAS SOBRE AVES,LUIZ CALDEIRA E SUZANA GRANATO,"R$ 49,50","R$ 24,75"
QUEM SOU EU? ADIVINHAS SOBRE PLANTAS,LUIZ CALDEIRA E SUZANA GRANATO,"R$ 49,50","R$ 24,75"
QUISSAMA - O IMPÉRIO DOS CAPOEIRAS,MAICON TENFEN,"R$ 64,00","R$ 32,00"
QUISSAMA - TERRITÓRIO INIMIGO,MAICON TENFEN,"R$ 64,00","R$ 32,00"
RABECA CONQUISTA A ORQUESTRA,LUCIANA LORENS BRAGA,"R$ 52,00","R$ 26,00"
REBOLA BOLA,LIA ZATZ,"R$ 49,50","R$ 24,75"
"REIS, MOSCAS E UM GOLE DE ASTÚCIA",SUSANA VENTURA E HELENA GOMES,"R$ 59,50","R$ 29,75"
RIMAS FÁCEIS,EDNA BUENO,"R$ 55,00","R$ 27,50"
RODRIGO PORCO-ESPINHO,FANNY JOLY,"R$ 42,00","R$ 21,00"
RODRIGO PORCO-ESPINHO SE CASA!,FANNY JOLY,"R$ 42,00","R$ 21,00"
RODRIGO PORCO-ESPINHO VAI SER PAPAI,FANNY JOLY,"R$ 42,00","R$ 21,00"
SÃO CHIQUINHO OU O RIO QUANDO MENINO,JOÃO BOSCO BEZERRA BONFIM,"R$ 52,00","R$ 26,00"
SAPO A PASSO,LAURENT CARDON,"R$ 59,50","R$ 29,75"
SE EU FOSSE UMA ÁRVORE,TALITA NOZOMI,"R$ 54,00","R$ 27,00"
SE VOCÊ FOSSE UM CENTÍMETRO,TRISHA SPEED SHASKAN,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM CÍRCULO,MOLLY BLAISDELL,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM MINUTO,TRISHA SPEED SHASKAN,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM NÚMERO ÍMPAR,MARCIE ABOFF,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM NÚMERO PAR,MARCIE ABOFF,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM POLÍGONO,MARCIE ABOFF,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM SINAL DE DIVIDIR,TRISHA SPEED SHASKAN,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM SINAL DE MAIS,TRISHA SPEED SHASKAN,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM SINAL DE MENOS,TRISHA SPEED SHASKAN,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM SINAL DE VEZES,TRISHA SPEED SHASKAN,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UM TRIÂNGULO,MARCIE ABOFF,"R$ 49,50","R$ 24,75"
SE VOCÊ FOSSE UMA FRAÇÃO,MARCIE ABOFF,"R$ 49,50","R$ 24,75"
SEMENTES DE CABANAS ENCANTADAS (BROCHURA),PHILIPPE LECHERMEIER,"R$ 84,00","R$ 42,00"
SETE PATINHOS NA LAGOA,CAIO RITER,"R$ 52,00","R$ 26,00"
SETE VEZES SIM!,TATIANA BELINKY,"R$ 52,00","R$ 26,00"
SINAIS TROCADOS,LEO CUNHA,"R$ 52,00","R$ 26,00"
SR. CHACAL - NOITE DE GALO,ELISSA KHOURY DAHER,"R$ 54,00","R$ 27,00"
"TENKA, PRETA PRETINHA",LIA ZATZ,"R$ 48,00","R$ 24,00"
TÔ COM FOME,LIA ZATZ,"R$ 52,00","R$ 26,00"
TOM E O PÁSSARO,PATRICK LENZ,"R$ 55,00","R$ 27,50"
"TONICO, O INVISÍVEL",GIANNI RODARI,"R$ 54,00","R$ 27,00"
TRÊS PORQUINHOS NA FLORESTA,CAIO RITER,"R$ 52,00","R$ 26,00"
UANA E MARROM DE TERRA,LIA ZATZ,"R$ 48,00","R$ 24,00"
UM BOLO NO CÉU (2a EDIÇÃO),GIANNI RODARI,"R$ 54,00","R$ 27,00"
UM LENÇOL DE INFINITOS FIOS,SUSANA VENTURA,"R$ 52,00","R$ 26,00"
UM PAU-DE-ARARA PARA BRASÍLIA,JOÃO BOSCO BEZERRA BONFIM,"R$ 49,50","R$ 24,75"
UM PELO NA  SOPA,ALEX NOGUÉS,"R$ 52,00","R$ 26,00"
UMA FADA E TRÊS DESEJOS,SHEILLA ALVES,"R$ 44,00","R$ 22,00"
UMA HISTÓRIA ATRAPALHADA,GIANNI RODARI,"R$ 49,50","R$ 24,75"
UMA HISTÓRIA E MAIS OUTRA E MAIS OUTRA...,JORGE MIGUEL MARINHO,"R$ 52,00","R$ 26,00"
UMA MENINA E AS DIFERENÇAS,MARIA DE LOURDES STAMATO DE CAMILLIS,"R$ 44,00","R$ 22,00"
UMA PROMOÇÃO ANIMAL,ALEXANDRE AZEVEDO,"R$ 49,50","R$ 24,75"
VAI E VEM,LAURENT CARDON,"R$ 55,00","R$ 27,50"
VAMOS BRINCAR? OS AMIGOS E AS AMIGAS DO MAUÍ DE A A Z,ZULEIKA DE FELICE MURRIE,"R$ 52,00","R$ 26,00"
VOCÊ NÃO VAI ABRIR?,CESAR CARDOSO,"R$ 52,00","R$ 26,00"
VOCÊ SABE TUDO SOBRE DINOSSAUROS?,LILA PRAP,"R$ 54,00","R$ 27,00"
VOCÊ SABIA? NOMES POPULARES DOS ANIMAIS DA FAUNA BRASILEIRA DE A A Z,ZULEIKA DE FELICE MURRIE,"R$ 58,00","R$ 29,00"
