"LACERDA, CARLOS","R$       5,00"
"LACERDA, CARLOS","R$       5,00"
"NABUCO, JOAQUIM","R$       5,00"
"SILVA, ELZAMIR GONZAGA","R$       5,00"
"SIMAS,PAULA","R$       5,00"
"PELIANO, JOSÉ CARLOS","R$       5,00"
"AVELLAR, HÉLIO DEALCANTARA","R$       5,00"
"AMPARO, DEISE MATOS DO","R$     44,00"
"AMPARO, DEISE MATOS DO |ALMEIDA, SANDRAFRANCESCA CONTE DE |BRASIL, KATIA TAROUQUELLAR. | CONCEIÇÃO, MARIA INÊSGANDOLFO | MARTY,FRANCOIS","R$     74,00"
"CARNEIRO, GRACIELLY EDINIZ, NORIS COSTA","R$     39,00"
"PAZ, JOSI","R$     38,00"
"LIMOEIRO, DANILO","R$     44,00"
ALEXANDRE RODRIGUES,,,,
ADMINISTRATIVA,SANTOS,R$,"5,00","R$2,50"
POLÍTICA DE ASSISTÊNCIA,,,,
SOCIAL NO BRASIL:,,,,
Heterogeneidade no trato,,,,
orçamentário,"CORDEIRO, JOSÉ LUCAS",R$,"42,00","R$  21,00"
POLÍTICA DE DEFESA NO,,,,
BRASIL: UMA ANÁLISE CRÍTICA,"PROENÇA JR., DOMÍCIO",R$,"5,00","R$2,50"
POLÍTICA DEMOCRÁTICA (REV.,,,,
POLÍTICA E CULTURA ANO 1),"pereira,astrogildo",R$,"5,00","R$2,50"
"","DE ARAÚJO, CAETANO",,,
POLÍTICA E VALORES,ERNESTO PEREIRA,R$,"5,00","R$2,50"
POLÍTICA EM PEDAÇOS OU,"STEINBERG, GUSTAVO",,,
POLÍTICA EM BITS,SOARES,R$,"5,00","R$2,50"
POLÍTICA NO INTERIOR DAS,,,,
"NAÇÕES, A No 60","LAPALOMBARA, JOSEPH",R$,"5,00","R$2,50"
"POLÍTICA, CIÊNCIA E CULTURA","COELHO, MARIA FRANCISCA",,,
EM MAX WEBER,PINHEIRO,R$,"5,00","R$2,50"
POLÍTICAS PÚBLICAS E,,,,
DESENVOLVIMENTO: BASES,,,,
EPISTEMOLÓGICAS E,,,,
MODELOS DE ANÁLISE  ED.3,,,,
1o REIMPRESSÃO 2019,"HEIDEMANN, FRANCISCO G.",R$,"72,00","R$  36,00"
POR QUE SOMOS,,,,
DECADENTES?  AFIRMAÇÃO E,,,,
NEGAÇÃO DA VIDA SEGUNDO,,,,
NIETZSCHE,"SAMPAIO, EVALDO",R$,"57,00","R$  28,50"
"PÓS-GRADUAÇÃO NO BRASIL,",,,,
A: FORMAÇÃO E TRABALHO DE,,,,
MESTRES E DOUTORES NO,,,,
PAÍS (VOL. I),"VELOSO, JACQUES",R$,"5,00","R$2,50"
PRÁTICAS DE LEITURA,,,,
PRODUTIVA: TEXTOS E,,,,
"CONTEXTOS (SOCIEDADE,",,,,
ENSINO E ARTE NA,,,,
CONTEMPORANEIDADE),"TINOCO, ROBSON COELHO",R$,"55,00","R$  27,50"
PRECIS NA LÍNGUA,,,,
PORTUGUESA: TEORIA E,"FUJITA, MARIÂGELA SPOTTI",,,
PRÁTICA DE INDEXAÇÃO,LOPES,R$,"5,00","R$2,50"
PRINCÍPIOS BIOCLIMÁTICOS,"ROMERO, MARTA ADRIANA",,,
PARA O DESENHO URBANO,BUSTOS,R$,"39,00","R$  19,50"
"PROBLEMA DO MAL, O",PETER VAN INWAGEN,R$,"52,00","R$  26,00"
PROCEDIMENTOS EM,,,,
VIGILÂNCIA DE INFECÇÃO DE,"RODRIGUES, MARIA CRISTINA",,,
SÍTIO CIRÚRGICO,SOARES,R$,"32,00","R$  16,00"
PROCESSOS SEMIOTICOS EM,,,,
COMUNICAÇÃO,"RUSSI, PEDRO",R$,"54,00","R$  27,00"
PRODUÇÃO DE,,,,
CONHECIMENTO NA,,,,
SOCIOLOGIA,"MARANHÃO, TATIANA DE P. A.",R$,"44,00","R$  22,00"
PRODUÇAO DE TEXTOS NO,,,,
ENEM DESAFIOS E,,,,
CONQUISTAS,"ANDRADE, GISELE GAMA",R$,"28,00","R$  14,00"
PROFISSIONALIDADE,,,,
DOCENTE NA EDUCAÇAO,Kátia Augusta Curado Pinheiro,,,
PROFISSIONAL,Cordeiro da Silva,R$,"40,00","R$  20,00"
PROJETO PARA TORNAR,,,,
PERPÉTUA A PAZ NA EUROPA,,,,
(COLEÇÃO: CLÁSSICOS IPRI),"SAINT-PIERRE, ABBÉ DE",R$,"5,00","R$2,50"
PROJETOS INICIAIS EM,,,,
PORTUGUÊS PARA FALANTES,"ALMEIDA FILHO, JOSÉ CARLOS",,,
DE OUTRAS LÍNGUAS,PAE,R$,"29,00","R$  14,50"
PSICOLOGIA &,,,,
CONHECIMENTO - Subsídios da,,,,
psicologia do desenvolvimento,,,,
para a análise do ensinar e a,"FÁVERO, MARIA HELENA",R$,"66,00","R$  33,00"
QUALIDADE CABOCLA,"BENAKOUCHE, RABAH",R$,"5,00","R$2,50"
QUARTA MISSÃO DA,,,,
UNIVERSIDADE -,,,,
Internacionalização universitária,,,,
na sociedade do conhecimento,"SANTOS, FERNANDO SEABRA",R$,"33,00","R$  16,50"
"QUATERNÁRIO, O:SEU",,,,
ESPAÇO E PODER,"TOMELIN, MÁRIO",R$,"5,00","R$2,50"
QUE AVANÇOU NA,,,,
REGULARIZAÇAO FUNDIARIA,,,,
URBANA,Maria do Carmo L. Bezerra,R$,"40,00","R$  20,00"
"",JUDITH BUTLER | GAYATRI,,,
"",CHAKRAVORTY SPIVAK |,,,
QUEM CANTA O ESTADO-,VANDERLEI J ZACCHI |,,,
"NAÇÃO? LÍNGUA, POLITICA,",SANDRA REGINA GOULART,,,
PERTENCIMENTO,ALMEIDA,R$,"55,00","R$  27,50"
QUESTÕES CRÍTICAS DA,,,,
SITUAÇÃO INTERNACIONAL,"BAHIA, LUIS ALBERTO",R$,"5,00","R$2,50"
"QUINTO EVANGELISTA, O: O",,,,
(DES)EVANGELHO SEGUNDO,,,,
JOSÉ SARAMAGO,"FERRAZ, SALMA",R$,"5,00","R$2,50"
RADIOATIVIDADE E SUAS,,,,
APLICAÇÕES: TEORIA E,,,,
EXERCÍCIOS: RESOLUÇÃO,,,,
COMENTADA,"PORTO, CLEOMAN",R$,"5,00","R$2,50"
RAYMOND ARON NA UNB:,,,,
CONFERÊNCIAS E,,,,
COMENTÁRIOS DE UM,,,,
SIMPÓSIO INTERNACIONAL,,,,
REALIZADO DE 22 A 26 DE,"ARON, RAYMOND",R$,"5,00","R$2,50"
RAZÃO E PAIXÃO NA POLÍTICA,"DE SEIXAS, JACY ALVES",R$,"5,00","R$2,50"
"RAZÃO NO SÉCULO XX, A","SAINT-SERNIN, BERTRAND",R$,"5,00","R$2,50"
"REBELIÃO DOS ESTUDANTES,",,,,
"A - BRASÍLIA, 1968","GURGEL, ANTONIO DE PADUA",R$,"5,00","R$2,50"
REDES DE COMUNICAÇÃO,,,,
CONVERGENTES:,"SOARES, ANTONIO JOSÉ",,,
TECNOLOGIA E PROTOCOLOS,MARTINS,R$,"64,00","R$  32,00"
REFLEXIVIDADE NA PESQUISA,JAQUELINE FERREIRA  |,,,
ANTROPOLÓGICA EM SAÚDE,ELAINE REIS BRANDÃO,R$,"45,00","R$  22,50"
Reflexões sobre meio ambiente e,,,,
desenvolvimento rural,"SAUER, SÉRGIO",R$,"45,00","R$  22,50"
REFORMA DA PREVIDÊNCIA,,,,
EM QUESTÃO,"MORHY, LAURO. (ORG.)",R$,"5,00","R$2,50"
REFORMA TRIBUTÁRIA EM,,,,
QUESTÃO,"MORHY, LAURO. (ORG.)",R$,"5,00","R$2,50"
REGIÃO E NAÇÃO NA AMÉRICA,"ZARUR, GEORGE DE",,,
LATINA,CERQUEIRA LEI,R$,"5,00","R$2,50"
REGIME GLOBAL DE,,,,
BIODIVERSIDADE: O CASO,,,,
MAMIRAUÁ,"INOUE, CRISTINA YUMIE AOKI",R$,"49,00","R$  24,50"
"",ANDREY ROSENTHAL SCHLEE |,,,
"",CLAUDIA DA CONCEIÇÃO,,,
"",GARCIA | EDUARDO OLIVEIRA,,,
"",SOARES | GABRIELA DE,,,
"",SOUZA TENORIO | MARCIO,,,
"",LUIZ COUTO DO NASCIMENTO |,,,
"",MARIA GORETTI VIEIRA,,,
REGISTRO ARQUITECTÓNICO,VULCÃO | MONA LISA LOBO DE,,,
DE LA UNIVERSIDAD DE,SOUZA CHOAS | MARIA DEL,,,
BRASILIA,MAR PARAMOS CEBEY,R$,"60,00","R$  30,00"
REGISTRO ARQUITETÔNICO,,,,
DA UNIVERSIDADE DE,,,,
BRASÍLIA,VARIOS AUTORES,R$,"77,00","R$  38,50"
"REINADO DE ÉDIPO, O","SERRA, ORDEP",R$,"99,00","R$  49,50"
REJUVENESCER A VELHICE:,,,,
NOVAS DIMENSÕES DA VIDA,"GUIDI, MARIA LAÍS MOUSINHO",R$,"5,00","R$2,50"
RELAÇÕES ENTRE O BRASIL E,,,,
A ITÁLIA: FORMAÇÃO DA,,,,
ITALIANIDADE BRASILEIRA,"CERVO, AMADO LUIZ (ORG.)",R$,"61,00","R$  30,50"
RELECTIONES  SOBRE OS,,,,
INDIOS E SOBRE O PODER,,,,
CIVIL,"VITORIA, FRANCISCO DE",R$,"35,00","R$  17,50"
RELEVÂNCIA DOS VALORES,"HESBURGH, THEODORE",,,
"NO ENSINO SUPERIOR, A",MARTIN,R$,"5,00","R$2,50"
"ROBERTO GOULART MENEZES| ANTONIO JOSE ESCOBARBRUSSI | JALES DANTAS DACOSTA","R$     45,00"
PLATÃO,"R$     25,00"
"MARTINS, EDISON N.","R$       5,00"
"BANDEIRA, LUIZ ALBERTOMONIZ","R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
VARIOS,"R$       5,00"
REVISTA HUMANIDADES No 51 -,,,,
DOSSIÊ EINSTEIN VARIOS,,R$,"5,00","R$2,50"
REVISTA HUMANIDADES No 52 -,,,,
TEATRO PÓS-DRAMÁTICO VARIOS AUTORES,,R$,"5,00","R$2,50"
REVISTA HUMANIDADES No 55 -,,,,
DUZENTOS ANOS DE,,,,
IMPRENSA NO BRASIL VARIOS,,R$,"5,00","R$2,50"
REVISTA HUMANIDADES No 56 -,,,,
"BRASÍLIA, CIDADE,",,,,
PENSAMENTO VARIOS AUTORES,,R$,"5,00","R$2,50"
REVISTA HUMANIDADES No 57 -,,,,
OUTRO COMUM LUGAR TÂNIA CRISTINA RIVERA,,R$,"5,00","R$2,50"
"REVISTA HUMANIDADES No 58 - PAIXÃO, CRISTIANO E",,,,
"PRESENTE, TEMPO, GUIMARÃES, JOSÉ OTÁVIO",,,,
PRESENTE [ED.],,R$,"5,00","R$2,50"
"PINTO, CRISTIANO OTAVIO",,,,
"REVISTA HUMANIDADES No 59 - PAIXÃO ARAUJO | GUIMARÃES,",,,,
"REDES, FLUXOS, MIGRAÇÕES JOSÉ OTÁVIO NOGUEIRA",,R$,"5,00","R$2,50"
REVISTA HUMANIDADES No 61 VARIOS AUTORES,,R$,"5,00","R$2,50"
REVISTA HUMANIDADES No 62,,,,
DOSSIÊ 30 ANOS DA,,,,
CONSTITUIÇÃO CIDADÃ VARIOS AUTORES,,R$,"5,00","R$2,50"
REVIVENDO O QUE VIVI -,,,,
COLEÇÃO DARCY VOL. 4 DARCY RIBEIRO,,R$,"17,00","R$8,50"
"REVOLUÇÃO EM PORTUGAL GÓES, WALDER DE",,R$,"50,00","R$  25,00"
RIO GRANDE DO SUL E AS,,,,
SUAS INSTITUIÇÕES,,,,
"GOVERNAMENTAIS ARRAES, R. DE MONTE",,R$,"5,00","R$2,50"
ROBERTO FREIRE:,,,,
CONTEMPORÂNEOS DO,,,,
"FUTURO (2a ED.) FIGUEIREDO, VILMA",,R$,"5,00","R$2,50"
ROMANCE-REPORTAGEM: O,,,,
GÊNERO COSSON RILDO,,R$,"5,00","R$2,50"
ROMANCES-FOLHETIM,,,,
ROMÂNTICOS: Ficção e,,,,
subcanonicidade no século XIX,,,,
"brasileiro SERRA, TANIA REBELO COSTA",,R$,"87,00","R$  43,50"
ROOSEVELT E HOPKINS: UMA,,,,
HISTÓRIA DA SEGUNDA,,,,
"GUERRA MUNDIAL SHERWOOD, ROBERT E.",,R$,"80,00","R$  40,00"
"ROTEIRO LÍRICO DE OURO FRANCO, AFONSO ARINOS DE",,,,
PRETO MELO,,R$,"5,00","R$2,50"
ROUSSEAU: ESCRITOS SOBRE,,,,
A POLÍTICA E AS ARTES PEDRO PAULO PIMENTA,,R$,"119,00","R$  59,50"
SABERES SUBALTERNOS E,,,,
DECOLONIALIDADE: OS,,,,
SINDICATOS DAS,,,,
TRABALHADORAS,,,,
DOMÉSTICAS DO BRASIL,"COSTA, JOAZE BERNARDINO",R$,"61,00","R$  30,50"
SANTAS (IM)POSSÍVEIS:,"TEIXEIRA, CRISTINA MARIA",,,
Religião e gênero na literatura,"(ORG.) | BISERRA, WILIAN",,,
contemporânea,ALVES,R$,"49,00","R$  24,50"
SAUDADES DO FUTURO: Ficção,,,,
científica no cinema e o,,,,
imaginário social sobre o devir,"MARTINS, ALICE FÁTIMA",R$,"43,00","R$  21,50"
"SAUDE, CULTURA E",,,,
SOCIEDADE: REFLEXOES,,,,
"SOBRE INFORMAÇAO,",,,,
EDUCAÇAO E COMUNICAÇAO,,,,
PARA PROMOÇAO DA SAUD,"MENDONÇA, ANA VALERIA M.",R$,"55,00","R$  27,50"
"",VALDIR DO NASCIMENTO,,,
SAUSSURE E A TRADUÇÃO,FLORES,R$,"51,00","R$  25,50"
SEMIPERIFERIA: UMA,"BRUSSI, ANTÔNIO JOSÉ",,,
REVISITAÇÃO,ESCOBAR,R$,"55,00","R$  27,50"
SER EM CENA FLOR AO VENTO,"CASTRO, RITA DE ALMEIDA",R$,"69,00","R$  34,50"
"SEXO, AFETO E ERA",,,,
TECNOLÓGICA: UM ESTUDO,,,,
SOBRE CHATS NA INTERNET,"PORTO, SÉRGIO DAYRELL",R$,"5,00","R$2,50"
SEXUALIDADE E,,,,
SUBJETIVAÇÃO: UM ESTUDO,"CELES, LUIZ AUGUSTO",,,
DO CASO DORA,MONNERAT,R$,"5,00","R$2,50"
SIMMEL E A MODERNIDADE -1a,,,,
REIMPRESSÃO 2a EDIÇÃO,"SIMMEL, GEORG",R$,"39,00","R$  19,50"
"",CAIO FREDERICO E SILVA |,,,
"SIMULAÇÃO, AMBIENTE E",GUSTAVO DE LUNA SALES |,,,
ENERGIA NO ESPAÇO,JOARA CRONEMBERGER |,,,
CONSTRUÍDO,VANDA ALICE GARCIA ZANONI,R$,"40,00","R$  20,00"
SISTEMAS DE INFORMAÇÃO E,,,,
PLANEJAMENTO DE SAÚDE,"LOBO, LUIZ CARLOS GALVÃO",R$,"5,00","R$2,50"
SITUAÇÃO E PERSPECTIVAS,,,,
DO CONTROLE DAS DOENÇAS,,,,
INFECCIOSAS E PARASITÁRIAS,UNB,R$,"5,00","R$2,50"
"SITUANDO O SELF GENERO,",,,,
COMUNIDADE E PÓS-,SEYLA BENHABIB | ANA,,,
MODERNISMO NA ÉTICA,CLAUDIA LOPES | RENATA,,,
CONTEMPORANEA,ROMOLO BRITO,R$,"65,00","R$  32,50"
SOB A CUSTÓDIA DO TEMPO:,,,,
FORMAÇÃO DE LEITORES EM,,,,
PENITENCIÁRIAS DO DISTRITO,,,,
FEDERAL.,"TINOCO, ROBSON COELHO",R$,"50,00","R$  25,00"
SOBE E DESCE EXPLICANDO A,,,,
COOPERAÇÃO EM DEFESA NA,,,,
AMÉRICA DO SUL,"REZENDE, LUCAS PEREIRA",R$,"66,00","R$  33,00"
SOBRE A DEMOCRACIA (2,,,,
edição),"DAHL, ROBERT A.",R$,"72,00","R$  36,00"
"SOCIEDADE BLOQUEADA, A","CROZIER, MICHEL",R$,"5,00","R$2,50"
SOCIEDADE E INFÂNCIA NO,,,,
BRASIL,"NUNES, BRASILMAR FERREIRA",R$,"5,00","R$2,50"
SOCIEDADE E INTERAÇÃO - UM,,,,
ESTUDO DAS DIFERENTES,,,,
FORMAS DE INTERAGIR,"SÊGA, CHRISTINA PEDRAZZA",R$,"28,00","R$  14,00"
SÓFOCLES,"REINHARDT, KARL",R$,"33,00","R$  16,50"
"SOFRIMENTO HUMANO, CRISE",,,,
PSÍQUICA E CUIDADO:,,,,
Dimensões do sofrimento e do,,,,
cuidado humano na contempo,"COSTA, ILENO IZIDIO DA",R$,"66,00","R$  33,00"
"SOGRA, A","AFRO, PÚBLIO TERÊNCIO",R$,"5,00","R$2,50"
SUSAN E EU: ENSAIOS,,,,
CRÍTICOS E AUTOCRÍTICOS,,,,
SOBRE O TEATRO DE SUSAN,,,,
GLASPELL,"SANDER, LUCIA V.",R$,"33,00","R$  16,50"
SUSTENTABILIDADE,,,,
ECOLÓGICA NO TURISMO,"FARIA, DÓRIS SANTOS DE",R$,"5,00","R$2,50"
TABULA SMARAGDINA:,,,,
HERMES TRIMEGISTO POR,,,,
LUIZ GALLINA NETO,"GALLINA, LUIZ NETO",R$,"88,00","R$  44,00"
TAXONOMIA DE OBJETIVOS,"RODRIGUES JÚNIOR, JOSÉ",,,
"EDUCACIONAIS, A  ED. 2",FLORÊNC,R$,"28,00","R$  14,00"
TEATRO E SUAS,,,,
"PEDAGOGIAS,O:PRATICAS E","HARTMANN, LUCIANA;",,,
REFLEXOES,"VELOSO, GRAÇA",R$,"61,00","R$  30,50"
"TEATRO, PERFORMANCE E","TEIXEIRA, JOÃO GABRIEL LIMA",,,
PEDAGOGIA DIONISÍACA,CRUZ,R$,"66,00","R$  33,00"
TECIDO DO TEMPO: O,,,,
PATRIMÔNIO CULTURAL NO,,,,
BRASIL E A ACADEMIA SPHAN,"Veloso, Mariza",R$,"90,00","R$  45,00"
"","DE-SOUZA, MARLENE",,,
"","TEIXEIRA  | BRIGIDO, MARCELO",,,
TECNICAS BASICAS EM,"DE MACEDO | MARANHÃO,",,,
BIOLOGIA MOLECULAR ED. 2,ANDREA QUEIROZ,R$,"44,00","R$  22,00"
TEORIA DA INFORMAÇÃO E DA,,,,
CODIFICAÇÃO,"RIOUL, OLIVIER",R$,"80,00","R$  40,00"
"","RATHIE, PUSHPA NARAYAN |",,,
TEORIA DA PROBABILIDADE,"ZÖRNIG, PETER",R$,"70,00","R$  35,00"
TEORIA E PRÁTICA DA CRÍTICA,,,,
"LITERÁRIA DIALÉTICA BASTOS, HERMENEGILDO",,R$,"28,00","R$  14,00"
TEORIA ELEMENTAR DO,,,,
MOVIMENTO DOS CORPOS,,,,
"RÍGIDOS AZEVEDO, JOSÉ CARLOS DE A.",,R$,"5,00","R$2,50"
TEORIAS E PRÁTICAS DA,,,,
TRADUÇÃO LITERÁRIA INES OSEKI DEPRE,,R$,"160,00","R$  80,00"
"TERAPIA PSICOMOTORA, A VECCHIATO MAURO",,R$,"29,00","R$  14,50"
TERMINOLOGIA DA TRADUÇÃO HANNELORE LEE-JAHNKE,,R$,"32,00","R$  16,00"
TERRAS E TERRITÓRIOS NA,,,,
"AMAZÔNIA: DEMANDAS,",,,,
"DESAFIOS E PERSPECTIVAS SAUER, SÉRGIO",,R$,"44,00","R$  22,00"
"PAVIANI, ALDO (ORG.) | Ana",,,,
Maria Nogales Vasconcelos |,,,,
Leides Barroso Azevedo Moura |,,,,
Sérgio Ulisses Silva Jatobá |,,,,
TERRITÓRIO E SOCIEDADE: AS Rebeca Carmo de Souza Cruz |,,,,
MÚLTIPLAS FACES DA Marcia Regina de Andrade,,,,
BRASÍLIA METROPOLITANA Mathieu,,R$,"68,00","R$  34,00"
TESTEMUNHO Darcy Ribeiro DARCY RIBEIRO,,R$,"39,00","R$  19,50"
"SANTOS, REGINA BARBOSA",,,,
TIMOR LOROSAE DOS,,R$,"5,00","R$2,50"
"BUARQUE, CRISTOVAM |",,,,
"CUNHA, MARIA JANDYRA",,,,
"(ORG.) | SOUSA JUNIOR, JOSE",,,,
"TODOS TEMOS QUE LEMBRAR: GERALDO DE | CUNHA, LUIZ",,,,
"A, LIÇÃO E A MISSÃO DO CLÁUDIO | MOTTA, LUIZ",,,,
"JORNALISTA GONZAGA | TAVARES, FLÁVIO",,R$,"32,00","R$  16,00"
TORNANDO-SE MODERNO: AS,,,,
TRANSFORMAÇÕES,,,,
INDIVIDUAIS OCORRIDAS EM,,,,
SEIS PAÍSES EM,,,,
"DESENVOLVIMENTO INKELES, ALEX",,R$,"5,00","R$2,50"
TRABALHO DIREITOS E,,,,
DESIGUALDADES NA,,,,
REALIDADE BRASILEIRA Reginaldo Ghiraldelli,,R$,"45,00","R$  22,50"
"FERREIRA, ALICE MARIA DE",,,,
"TRADUÇÃO NA SALA DE AULA, ARAÚJO (ORG.) | GERMANA",,,,
A - ENSAIOS DE TEORIA E HENRIQUES PEREIRA DE,,,,
PRÁTICA DE TRADUÇÃO SOUZA,,R$,"44,00","R$  22,00"
TRÁFICO DE PESSOAS E,,,,
"MOBILIDADE HUMANA LEAL, MARIA LÚCIA",,R$,"50,00","R$  25,00"
TRAJETÓRIAS DAS,,,,
LICENCIATURAS DA UNB: A,,,,
"Experiência do Prodocência em FERNANDES, MARIA LÍDIA",,,,
Foco  ED. 2 BUENO,,R$,"30,00","R$  15,00"
TRÊS HISTÓRIAS MAIS OU,,,,
MENOS INVENTADAS,"FREYRE, GILBERTO",R$,"5,00","R$2,50"
UM FLAUTISTA BELGA NA,,,,
CORTE DO RIO DE JANEIRO:,,,,
MATHIEU ANDRÉ REICHERT,"DIAS, ODETTE ERNEST",R$,"5,00","R$2,50"
UM FLOS SANCTORUM,"LOPES, AMÉRICO VENÂNCIO",,,
TRECENTISTA EM PORTUGUÊS,MACHADO FILHO,R$,"59,00","R$  29,50"
UM SÉCULO DE,,,,
"CONHECIMENTO: ARTE,",,,,
"FILOSOFIA, CIÊNCIA E",,,,
TECNOLOGIA NO SÉCULO XX,"SIMON, SAMUEL (ORG.)",R$,"96,00","R$  48,00"
UM TOQUE DE GÊNERO:,,,,
HISTÓRIA E EDUCAÇÃO EM,"MUNIZ, DIVA DO COUTO",,,
MINAS GERAIS (1835-1892),GONTIJO,R$,"5,00","R$2,50"
UMA ANTIGA CIVILIZAÇÃO,,,,
AFRICANA: HISTÓRIA DA,,,,
ÁFRICA CENTRAL OCIDENTAL,"PANTOJA, SELMA",R$,"31,00","R$  15,50"
UMA LEITURA DA ANTÍGONA,,,,
(SERIE UNIVERSIDADE,,,,
ABERTA 2),"SOUSA, EUDORO DE",R$,"5,00","R$2,50"
UMA VIDA EM NOSSOS,,,,
TEMPOS,"GALBRAITH, JOHN KENNETH",R$,"5,00","R$2,50"
UNB 50 ANOS HISTÓRIA,,,,
CONTADA,"JORGE, THAIS DE MENDONÇA",R$,"55,00","R$  27,50"
UNB E COMUNICAÇÃO NOS,,,,
ANOS 1970: ACORDO TÁCITO,,,,
REPRESSÃO E CREDIBILIDADE,"DIAS, MARCO ANTONIO",,,
ACADÊMICA,RODRIGUES,R$,"55,00","R$  27,50"
UNIDADE E LIBERDADE: O,,,,
INDIVÍDUO SEGUNDO JEAN-,,,,
JACQUES ROUSSEAU,"REIS, CLAUDIO ARAUJO",R$,"5,00","R$2,50"
UNIVERSIDADE BRASILEIRA E,"TEIXEIRA, JOÃO GABRIEL LIMA",,,
"A CONSTITUINTE,A",CRUZ,R$,"5,00","R$2,50"
UNIVERSIDADE DE BRASÍLIA -,,,,
"PROJETO DE ORGANIZAÇÃO,",,,,
PRONUNCIAMENTO DE,,,,
EDUCADORES E CIENTISTAS,"RIBEIRO, DARCY",R$,"28,00","R$  14,00"
UNIVERSIDADE DE BRASÍLIA:,,,,
"IDEIA, DIÁSPORA E",,,,
INDIVIDUAÇÃO,"ALMEIDA, JAIME G. DE",R$,"66,00","R$  33,00"
UNIVERSIDADE,,,,
"INTERROMPIDA, A: BRASÍLIA",,,,
1964-1965 (REVISTA.),"SALMERON, ROBERTO A.",R$,"49,00","R$  24,50"
UNIVERSIDADE NO MUNDO:,,,,
UNIVERSIDADE EM QUESTÃO,,,,
(VOL. II),"MORHY, LAURO. (ORG.)",R$,"5,00","R$2,50"
UNIVERSIDADE NOVA: TEXTOS,,,,
CRÍTICOS E ESPERANÇOSOS,"ALMEIDA FILHO, NAOMAR DE",R$,"39,00","R$  19,50"
URBIS BRASILIAE: O,,,,
LABIRINTO DAS CIDADES,,,,
BRASILEIRAS,"MEDEIROS, VALÉRIO",R$,"72,00","R$  36,00"
"USOS DA UNIVERSIDADE, OS:",,,,
UNIVERSIDADE EM QUESTÃO,,,,
(VOL. III),"KERR, CLARK",R$,"5,00","R$2,50"
VER E OUVIR,"NIEMEYER FILHO, ALOYSIO",R$,"5,00","R$2,50"
VEREDAS DAS NOITES SEM,,,,
FIM,"CAVALLEIRO, ELIANE",R$,"53,00","R$  26,50"
"VIDA, MINHA VIDA - COLEÇÃO",,,,
DARCY VOL. 6,DARCY RIBEIRO,R$,"17,00","R$8,50"
VIOLÊNCIA NA ÁREA,,,,
METROPOLITANA DE BRASÍLIA,ARTHUR TRINDADE M. COSTA,R$,"40,00","R$  20,00"
"VIOLÊNCIA, GÊNERO E CRIME",,,,
NO DISTRITO FEDERAL,"SUÁREZ, MIREYA",R$,"5,00","R$2,50"
VIROLOGIA VEGETAL:,,,,
"CONCEITOS, FUNDAMENTOS,","DE MEDEIROS, RICARDO",,,
CLASSIFICAÇÃO E CONTROLE,BRILHANTE,R$,"165,00","R$  82,50"
"VOLTA DO COMETA, A","CALDER, NIGEL",R$,"5,00","R$2,50"
YERMA,"GARCÍA LORCA, FREDERICO",R$,"5,00","R$2,50"
