"",,,,,$ C/ 50%
TÍTULO,,AUTOR,SELO,$ CAPA,
"",,,,,DESCONTO
SEXO: TUDO QUE NINGUÉM FALA SOBRE O TEMA,"GAIARSA, JOSÉ ANGELO",ÁGORA,"94,50","47,25"
SEXUALIDADE NA ESCOLA,"AQUINO, JULIO GROPPA",SUMMUS,"51,00","25,50"
SEXUALIDADE SEM FRONTEIRAS,"GIKOVATE, FLÁVIO",MG EDITORES,"51,00","25,50"
SIGNO DA VERDADE,"VIVEIROS, RICARDO/EID, MARCO",SUMMUS,"63,80","31,90"
SÍNDROMES DE PLUTÃO,"MATTOS, MÁRCIA; BUENO, CIÇA",ÁGORA,"81,80","40,90"
SITUAÇÕES CLÍNICAS EM GESTALT-TERAPIA,"FRAZÃO, LILIAN; FUKUMITSU, KARINA (ORGS.)",SUMMUS,"57,10","28,55"
SKINNER X ROGERS,MILHOLLAN/FORISHA,SUMMUS,"67,90","33,95"
SOB FOGO CRUZADO,"TOLOI, MARIA DOLORES CUNHA",ÁGORA,"59,70","29,85"
SOBRE UMA ESCOLA PARA O NOVO HOMEM,"GAIARSA, JOSE ANGELO",ÁGORA,"65,70","32,85"
SOBREVIVÊNCIA EMOCIONAL,"CUKIER, ROSA",ÁGORA,"48,20","24,10"
SOBREVIVENTES ENLUTADOS POR SUICÍDIO,"FUKUMITSU, KARINA OKAJIMA",SUMMUS,"48,20","24,10"
"SOCIEDADE DA INSEGURANÇA E A VIOLÊNCIA NA ESCOLA, A","SCHILLING, FLÁVIA; ULISSES  (ORG.)",SUMMUS,"42,80","21,40"
SOCIODRAMA E SOCIOMETRIA,"MONTEIRO, ANDRÉ;CARVALHO, ESLY",ÁGORA,"51,00","25,50"
SOCIODRAMA NAS ORGANIZAÇÕES,"DRUMMOND, JOCELI;SOUZA, ANDRÉA",ÁGORA,"64,20","32,10"
"SOCIODRAMA: UM MÉTODO, DIFERENTES PROCEDIMENTOS","MARRA, MARLENE; FLEURY, HELOISA",ÁGORA,"76,00","38,00"
SÓCRATES E A ARTE DE VIVER,"ISMAEL, J. C.",ÁGORA,"45,90","22,95"
SOL DA TERRA - EDIÇÃO REVISTA,"DE PINHEIRO GOUVÊA, ÁLVARO",SUMMUS,"51,00","25,50"
"SOL SEMEAREI EM MINHAS TERRAS, O","PANOZZO, GIOIA",ÁGORA,"48,30","24,15"
SOLTANDO AS AMARRAS,"DI NIZO, RENATA",SUMMUS,"51,00","25,50"
SOLTAR AS MULETAS,"MALGOR, HERMANN SCHRECK",SUMMUS,"67,90","33,95"
SOLUÇÕES,"BANDLER, LESLIE CAMERON",SUMMUS,"84,60","42,30"
SOMATOPSICOPATOLOGIA,"NAVARRO, FEDERICO",SUMMUS,"42,80","21,40"
SONHADOR VISIONÁRIO,"PAUL, HAYDN",ÁGORA,"74,50","37,25"
SONHOS E PSICODRAMA INTERNO,"DIAS, VICTOR R. C. DA SILVA",ÁGORA,"51,00","25,50"
SONHOS E SÍMBOLOS NA ANÁLISE PSICODRAMÁTICA - EDIÇÃO REVISTA,"DIAS, VICTOR R. C. S.",ÁGORA,"74,50","37,25"
"SONHOS, UM PORTAL PARA A FONTE",WHITMONT/PERERA,SUMMUS,"68,80","34,40"
"SORRIA, VOCÊ ESTÁ SENDO CONTROLADO","MANSANO, SONIA REGINA VARGAS",SUMMUS,"65,70","32,85"
"SORTILÉGIO DA COR, O","NASCIMENTO, ELISA LARKIN",SELO NEGRO,"115,60","57,80"
SOTAQUES D'AQUÉM E D'ALÉM MAR,"CHAPARRO, MANUEL CARLOS",SUMMUS,"78,90","39,45"
"SUA ESCRITA, SUA PERSONALIDADE","CAMARGO, PAULO SÉRGIO DE",ÁGORA,"42,80","21,40"
SUCESSO EM VENDAS COM PNL,"O'CONNOR, JOSEPH E PRIOR, ROBI",SUMMUS,"71,60","35,80"
SUELI CARNEIRO - RETRATOS DO BRASIL NEGRO,"BORGES, ROSANE",SELO NEGRO,"31,90","15,95"
SUMMERHILL,"APPLETON, MATTHEW",SUMMUS,"96,70","48,35"
SUPERANDO OBSTÁCULOS,"GRILLO, MARIA ELISABETH",PLEXUS,"53,10","26,55"
SUPERVISAO DE PSICOTERAPIA,"BUYS, ROGERIO CHRISTIANO",SUMMUS,"42,80","21,40"
"SUPORTE PARA O CONTATO, O","POPPA, CARLA CRISTINA",SUMMUS,"68,80","34,40"
SURDEZ E LINGUAGEM - EDIÇÃO REVISTA E AMPLIADA,"SANTANA, ANA PAULA DE OLIVEIRA",PLEXUS,"102,40","51,20"
"TANTRA, O CULTO DA FEMINILIDADE","LYSEBETH, ANDRE VAN",SUMMUS,"153,90","76,95"
"TAO DA EDUCAÇÃO, O","LIMA, LUZIA MARA SILVA",ÁGORA,"74,50","37,25"
TAO SHIATSU,"PRADIPTO, MARIO JAHARA",SUMMUS,"95,50","47,75"
TDAH E MEDICALIZAÇÃO,"SANTANA, ANA PAULA; SIGNOR, RITA",PLEXUS,"68,80","34,40"
TEAR AFRICANO,"CUNHA JR., HENRIQUE ANTUNES",SELO NEGRO,"42,80","21,40"
"TEAR DA VIDA, O","JULIANO, JEAN CLARK; FELIPPE, IRENE M.",SUMMUS,"42,80","21,40"
"TEATRO DA ESPONTANEIDADE, O",J. L. MORENO,ÁGORA,"65,70","32,85"
TEATRO DE REPRISE,"RODRIGUES, ROSANE",ÁGORA,"78,90","39,45"
TEATRO ESPONTÂNEO E PSICODRAMA,"AGUIAR, MOYSÉS",ÁGORA,"74,50","37,25"
"TEATRO PEDAGÓGICO,O","KAUFMAN, ARTHUR",ÁGORA,"51,00","25,50"
"TECNICA DE ALEXANDER, A","BARKER, SARAH",SUMMUS,"48,20","24,10"
TELEJORNALISMO E PODER NAS ELEIÇÕES PRESIDENCIAIS,"NEVES, FLORA",SUMMUS,"76,00","38,00"
TELEJORNALISMO NO BRASIL,"REZENDE, GUILHERME JORGE",SUMMUS,"96,50","48,25"
TELENOVELA - UM OLHAR DO CINEMA,"SADEK, JOSÉ ROBERTO",SUMMUS,"53,10","26,55"
"TELEVISÃO NA ERA DIGITAL, A","CANNITO, NEWTON G.",SUMMUS,"95,50","47,75"
TEMAS DA CLÍNICA DO ADOLESCENTE E DA FAMÍLIA,"MARRA, MARLENE; COSTA, LIANA F",ÁGORA,"78,90","39,45"
TEMAS EM PSICO-ONCOLOGIA,"CARVALHO, VICENTE AUGUSTO DE",SUMMUS,"300,10","150,05"
TEMAS EM TERAPIA FAMILIAR,"CASTILHO, TAI (ORG)",SUMMUS,"53,10","26,55"
"TEMAS TRANSVERSAIS, PEDAGOGIA DE PROJETOS E MUDANÇAS NAEDUCAÇÃO","ARAÚJO, ULISSES FERREIRA",SUMMUS,"48,20","24,10"
TEMPERAMENTO E CARREIRA,"CALEGARI,M.LUZ/GEMIGNANI,O.",SUMMUS,"81,80","40,90"
"TEORIA DA COMUNICAÇÃO DE MASSA, SUBSÍDIOS PARA UMA",BELTRÃO & QUIRINO,SUMMUS,"71,60","35,80"
TEORIA DA MUSICOTERAPIA,"BENENZON, ROLANDO",SUMMUS,"64,20","32,10"
TERAPEUTAS EM RISCO,"HEDGES,LAWRENCE;HILTON,ROBERT;",SUMMUS,"111,20","55,60"
TERAPIA AFIRMATIVA,"BORGES, KLECIUS",EDIÇÕES GLS,"42,80","21,40"
"TERAPIA BIOSSISTÊMICA, A","LISS,JEROME/STUPIGGIA,MAURIZIO",SUMMUS,"62,80","31,40"
TERAPIA DE CASAL E DE FAMÍLIA NA CLÍNICA JUNGUIANA,"BENEDITO, VANDA LUCIA DI YORIO (ORG)",SUMMUS,"92,10","46,05"
TERAPIA DE FAMÍLIA COM ADOLESCENTES,"CASTANHO, GISELA; DIAS, MARIA L. (ORGS)",ÁGORA,"95,50","47,75"
TERAPIA DE VIDA PASSADA,"PINCHERLE, LIVIO (ORG.)",SUMMUS,"67,90","33,95"
TERAPIA FAMILIAR BREVE,"SHAZER, STEVE DE",SUMMUS,"68,80","34,40"
TERAPIA FAMILIAR E DE CASAL,"LAMANNO CALIL, VERA LUCIA C",SUMMUS,"62,80","31,40"
TERAPIA FAMILIAR EM TRANSFORMAÇÃO,"ELKAIM, MONY",SUMMUS,"74,50","37,25"
TERAPIA INTEGRATIVA,"SEGRE, ILAN FERNANDO WAINROBER",ÁGORA,"76,00","38,00"
"TERAPIA MAIS BREVE POSSIVEL, A","CARACUSHANSKY, SOPHIA ROZZANNA",SUMMUS,"74,50","37,25"
TERAPIA NÃO-CONVENCIONAL,"HALEY, JAY",SUMMUS,"98,00","49,00"
TERAPIA OCUPACIONAL NO BRASIL,"BARTALOTTI,C/DE CARLO,M.(ORGS)",PLEXUS,"64,20","32,10"
TERAPIA SISTÊMICA E PSICODRAMA,"FARMER, CHRIS",ÁGORA,"51,00","25,50"
TERCEIRO SETOR,"ALBUQUERQUE, ANTONIO CARLOS C.",SUMMUS,"53,10","26,55"
"TERCEIRO TRAVESSEIRO, O","CARVALHO, NELSON LUIZ DE",EDIÇÕES GLS,"68,80","34,40"
TEXTOS EM CONTEXTOS,"COLELLO, SILVIA M. GASPARIAN",SUMMUS,"74,50","37,25"
TIRANDO A FARDA,"CHATWICK, STEWART",EDIÇÕES GLS,"59,70","29,85"
TOCAR,"MONTAGU, ASHLEY",SUMMUS,"117,00","58,50"
TOQUES SUTIS - UMA EXPERIENCIA DE VIDA,"DELMANTO, SUZANA",SUMMUS,"133,00","66,50"
TORNAR-SE GAY,"ISAY, RICHARD A.",EDIÇÕES GLS,"64,20","32,10"
TORNAR-SE PRESENTE,"STEVENS, JOHN O",SUMMUS,"84,60","42,30"
TORNAR-SE TRANSPESSOAL,"BOAINAIN, ELIAS",SUMMUS,"94,50","47,25"
"TRABALHADOR NO MUNDO CONTEMPORÂNEO, O","ALMEIDA, LUCIA MARIA T.SILVA",ÁGORA,"71,60","35,80"
TRABALHANDO A VOZ,"FERREIRA, LESLIE P (ORG.)",SUMMUS,"57,10","28,55"
TRABALHO CORPORAL INTUITIVO,"NEIDHOEFER, LOIL",SUMMUS,"42,80","21,40"
TRAMA E TEXTO - VOL. 1,"BIANCHETTI, LUCIDIO",SUMMUS,"67,90","33,95"
TRAMA E TEXTO - VOL. 2,"BIANCHETTI, LUCIDIO",SUMMUS,"67,90","33,95"
TRANSFORMACAO ESSENCIAL,"ANDREAS, CONNIRAE",SUMMUS,"84,60","42,30"
TRANSFORMANDO-SE,"ANDREAS, STEVE E CONNIRAE",SUMMUS,"68,80","34,40"
TRANSFORME-SE EM QUEM VOCÊ QUER SER,"ANDREAS, STEVE",SUMMUS,"114,00","57,00"
"TRANSMISSÃO GERACIONAL EM DIFERENTES CONTEXTOS, A","COSTA,LIANA F.;PENSO, MARIA AP",SUMMUS,"98,00","49,00"
TRANSTORNO DO ESTRESSE PÓS-TRAUMÁTICO EM VÍTIMAS DE SEQUESTRO,"SANTOS, EDUARDO FERREIRA",SUMMUS,"57,10","28,55"
"TRANSTORNOS DE ANSIEDADE, ESTRESSE E DEPRESSÕES","SERSON, BRENO",MG EDITORES,"67,90","33,95"
TRANSTORNOS EMOCIONAIS NA ESCOLA,"MCCAFREY,PATRICIA/ALSOP,PHILIP",SUMMUS,"67,90","33,95"
TRATADO GERAL SOBRE A FOFOCA - EDIÇÃO REVISTA,"GAIARSA, JOSÉ ANGELO",ÁGORA,"76,00","38,00"
TREINANDO COM A PNL,"O'CONNOR, JOSEPH/SEYMOUR, JOHN",SUMMUS,"90,60","45,30"
TRIÂNGULO ROSA,JEAN-LUC SCHWAB; RUDOLF BRAZDA,MESCLA,"64,20","32,10"
"TRIBADES GALANTES, FANCHONOS MILITANTES","TORRAO, AMILCAR FILHO",EDIÇÕES GLS,"96,50","48,25"
TRILHAS ABERTAS NA UNIVERSIDADE,"MASETTO, MARCOS TARCISO",SUMMUS,"93,10","46,55"
"TRISTEZA PERDIDA, A","HORWITZ, A.  V. /  WAKEFIELD, J. C.",SUMMUS,"95,50","47,75"
TRIUNFO DOS PELOS,COLETANEA,EDIÇÕES GLS,"65,70","32,85"
TUDO ACABA EM FESTA,"GIACOMO, CRISTINA",SUMMUS,"42,80","21,40"
"TUNEU, TARSILA E OUTROS MESTRES","ALBANO, ANA ANGELICA",PLEXUS,"62,50","31,25"
"TV NO ARMÁRIO, A","RIBEIRO, IRINEU RAMOS",EDIÇÕES GLS,"51,00","25,50"
"TV SOB CONTROLE, A","LEAL FILHO, LAURINDO LALO",SUMMUS,"64,20","32,10"
"ULTIMO DIA DE OUTONO, O","BUSIN, VALERIA MELKI",EDIÇÕES GLS,"59,70","29,85"
UM ESTRANHO EM MIM,"LACERDA, MARCOS T.",EDIÇÕES GLS,"65,70","32,85"
UM GATO APRENDE A MORRER,"LISBOA, LUIZ CARLOS",SELO NEGRO,"65,10","32,55"
UM HOMEM À FRENTE DO SEU TEMPO,"COSTA, RONALDO PAMPLONA DA(ORG",ÁGORA,"71,60","35,80"
UM OLHAR SOBRE A FAMÍLIA,"VALENTE, CÉLIA (ORG)",ÁGORA,"67,90","33,95"
UM SÁBADO QUE NÃO EXISTIU,"MODERNELL, RENATO",SUMMUS,"39,80","19,90"
UM SENSÍVEL OLHAR SOBRE O TERCEIRO SETOR,"QUINTEIRO, EUDÓSIA ACUÑA (ORG)",SUMMUS,"76,00","38,00"
UMA HISTÓRIA DO AMOR... COM FINAL FELIZ,"GIKOVATE, FLÁVIO",MG EDITORES,"59,70","29,85"
UMA NOVA VISÃO DO AMOR - ED. REVISTA,"GIKOVATE, FLÁVIO",MG EDITORES,"76,00","38,00"
UMA OUTRA VERDADE,"PICAZIO, CLAUDIO",EDIÇÕES GLS,"42,80","21,40"
UMA QUESTÃO DE AMOR,"BENNETT, SAXON",EDIÇÕES GLS,"57,10","28,55"
UMA QUESTÃO DE EQUILÍBRIO,"KLEPACZ, SÉRGIO",MG EDITORES,"42,80","21,40"
UMA VIDA PARA O CORPO,"LOWEN, ALEXANDER",SUMMUS,"94,50","47,25"
UMA VISÃO GLOBAL DO PSICODRAMA,"BLATNER, ADAM E BLATNER ALEE",ÁGORA,"67,90","33,95"
UMA VOZ SEM PALAVRAS,"LEVINE, PETER A.",SUMMUS,"108,80","54,40"
UNIVERSO DA DEPRESSÃO,"COSTA, ELISABETH MARIA SENE",ÁGORA,"95,50","47,75"
USANDO SUA MENTE,"BANDLER, RICHARD",SUMMUS,"64,20","32,10"
"VACINAR, SIM OU NÃO?","LEVI, GUIDO;LEVI, MONICA;OSELKA, GABRIEL",MG EDITORES,"42,80","21,40"
VADE-MÉCUM DE GESTALT-TERAPIA,"RIBEIRO, JORGE PONCIANO",SUMMUS,"65,70","32,85"
"VALORES E AS ATIVIDADES CORPORAIS, OS","RODRIGUES, DAVID ANTÓNIO (ORG)",SUMMUS,"68,80","34,40"
VAMOS BRINCAR DE QUÊ?,"SILVA, DANIELE; ABREU, FABRÍCIO S. DIAS",SUMMUS,"57,10","28,55"
VELHICE: UMA NOVA PAISAGEM,"ABREU, MARIA CELIA DE",ÁGORA,"67,90","33,95"
VENCENDO A FADIGA CRÔNICA,"DOWNING-ORR, KRISTINA",SUMMUS,"78,90","39,45"
VENCENDO O DESAFIO DE ESCREVER UM ROMANCE,"INOUE, RYOKI",SUMMUS,"62,80","31,40"
VENCENDO O MEDO,"ROSS, JERILYN",ÁGORA,"81,80","40,90"
"VÍCIO DA PERFEIÇÃO, O","WOODMAN, MARION",SUMMUS,"90,60","45,30"
VIDA E CLÍNICA DE UMA PSICOTERAPEUTA,"CUKIER, ROSA",ÁGORA,"62,80","31,40"
VIDA E MOVIMENTO,"FELDENKRAIS, MOSHE",SUMMUS,"67,90","33,95"
VIDA E PROFISSÃO,"MANSANO, SONIA REGINA VARGAS",SUMMUS,"53,10","26,55"
VIDA PASSADA - UMA ABORDAGEM PSICOTERÁPICA,"NETHERTON, MORRIS",SUMMUS,"59,70","29,85"
"VIDA, MORTE E LUTO","FUKUMITSU, KARINA (ORG.)",SUMMUS,"92,10","46,05"
"VIDA, O TEMPO, A PSICOTERAPIA, A","JULIANO, JEAN CLARK",SUMMUS,"57,10","28,55"
VÍNCULO CONJUGAL NA ANÁLISE PSICODRAMÁTICA,"DIAS,VICTOR R. C. SILVA",ÁGORA,"68,80","34,40"
VÍNCULO E AFETIVIDADE - EDIÇÃO REVISTA,"NERY, MARIA DA PENHA",ÁGORA,"78,90","39,45"
"VIOLAÇÃO DE DIREITOS DE CRIANÇAS E ADOLESCENTES, A",DALKA; ROSEMARY; CHRISTIANE (ORGS.),SUMMUS,"100,90","50,45"
"VIOLÊNCIA NA ESCOLA, A",PERDRIAUT/MANGEL/COLOBIER,SUMMUS,"53,10","26,55"
VIOLÊNCIA PSICOLOGICA NAS RELAÇÕES CONJUGAIS,"PIMENTEL, ADELMA",SUMMUS,"53,10","26,55"
VISÃO HOLÍSTICA EM PSICOLOGIA E EDUCAÇÃO,CREMA/BRANDAO,SUMMUS,"67,90","33,95"
VIVA BEM A VELHICE,SKINNER/VAUGHAN,SUMMUS,"51,00","25,50"
VIVA BEM COM A DOR E A DOENÇA,VIDYAMALA BURCH,SUMMUS,"93,10","46,55"
VIVENCIANDO A CABALA,"EPSTEIN, GERALD",ÁGORA,"57,10","28,55"
VIVENDO COM A TELENOVELA,LOPES/BORELLI/RESENDE,SUMMUS,"120,90","60,45"
VIVER BEM APESAR DE TUDO,"SIEGEL, BERNIE",SUMMUS,"65,70","32,85"
VIVER MELHOR EM FAMÍLIA,"MONTEIRO, ELIZABETH",MESCLA,"32,90","16,45"
VIVER O SEU MORRER,"KELEMAN, STANLEY",SUMMUS,"42,80","21,40"
"VIVER, MORRER E O DEPOIS...","SKITNEVSKY, ILANA",ÁGORA,"66,40","33,20"
VOCÊ CONHECE AQUELA?,"FONSECA, DAGOBERTO JOSÉ",SELO NEGRO,"51,00","25,50"
VOCÊ NA TELA,"MOLETTA, ALEX",SUMMUS,"48,20","24,10"
VOCÊS AINDA NÃO OUVIRAM NADA,"SABADIN, CELSO FABIO",SUMMUS,"83,70","41,85"
VOZ - PARTITURA DA AÇÃO,"GAYOTTO, LUCIA HELENA",PLEXUS,"51,00","25,50"
ZEN SHIATSU,"PRADIPTO, MARI0 JAHARA",SUMMUS,"95,50","47,75"
