COD_BARRA_ITEM,COD. HORUS,NOM_ITEM,NOM_EDITORA,VLR_CAPA,VLR PROMOCIONAL,GENERO
9788546902217,851682,IMAGENS DO DAOME,WMF - COEDIÇAO,"89,90","44,95",Artes
9788546902309,852237,DESVIOS,WMF - COEDIÇAO,"65,00","32,50",Artes
9788546902866,891059,IMPERTINENTES,WMF - COEDIÇAO,"65,00","32,50",Artes
9788578277574,719295,GUS,WMF - COEDIÇAO,"69,90","34,95",Artes
9788578277482,718811,CLAUDIO CRETTI,WMF - COEDIÇAO,"79,90","39,95",Artes
9788578276089,691966,PAISAGEM ZERO,WMF - COEDIÇAO,"89,90","44,95",Artes
9788578277017,708971,DA CABRA,WMF - COEDIÇAO,"59,90","29,95",Artes
9788546902989,896512,ALMANAQUE INSOLITO,WMF - COEDIÇAO,"89,90","44,95",Artes
9788578279189,745984,PASSADO - FUTURO,WMF - COEDIÇAO,"109,90","54,95",Música e Dança
9788546902224,852292,RODRIGO BIVAR,WMF - COEDIÇAO,"50,00","25,00",Artes
9788578279776,767219,CASA CAUCAIA - CENOGRAFIA INTELIGENTE,WMF - COEDIÇAO,"74,90","37,45",Design e Decoração
9788546902354,856044,ESTRANGEIRA,WMF - COEDIÇAO,"90,00","45,00",Filosofia
9788546903207,905800,"CALU FONTES - CAMADAS, CONTORNOS E RELEV",WS MF - COEDIÇAO,"70,00","35,00",Artes
9788546902392,882731,MORACY DO VAL SHOW!,WMF - COEDIÇAO,"59,90","29,95",Música e Dança
9788578277864,721360,JOGO DE CORPO,WMF - COEDIÇAO,"109,90","54,95",Música e Dança
9786586016369,928816,NELSON FELIX - BERCEUSE,WMF - COEDIÇAO,"190,00","95,00",Artes
9788578276560,701219,EM CENA - ENSAIOS SOBRE A COMPANHIA DE DA,WÇMA F - COEDIÇAO,"109,90","54,95",Música e Dança
9788546900961,791735,JULIO VILLANI 1+1+1,WMF - COEDIÇAO,"145,00","72,50",Artes
9788546900992,791485,HUDINILSON JR. - POSIÇAO AMOROSA,WMF - COEDIÇAO,"80,00","40,00",Artes
9788546902453,860648,SAO PAULO COMPANHIA DE DANÇA - 10 ANOS,WMF - COEDIÇAO,"179,90","89,95",Artes
9788546903214,903105,"LINDO SONHO DELIRANTE, UM",WMF - COEDIÇAO,"130,00","65,00",Artes
9788546902347,856599,EMPENA O AMPARO,WMF - COEDIÇAO,"159,90","79,95",Artes
9788578276195,695056,CLAUDIO NOVAES/ CONCEITO/ DESIGN/ DIREÇA,WMF - COEDIÇAO,"99,90","49,95",Linguagem e comun
9788578276188,696909,ICONOGRAFIA PAULISTANA,WMF - COEDIÇAO,"64,90","32,45",Linguagem e comun
9788546901821,858092,"ESCOLHA DE SHIRAZ, A - UM CONTO IRANIANO",WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788546901401,809976,ENSINANDO A TRANSGREDIR,WMF MARTINS FON,"ES49,90","24,95",Educação
9788578273743,647403,"ULTIMO DESEJO, O - THE WITCHER - A SAGA DO",RWUMXOF MGEARRATLINT SD FEO RNI,"IEAS - VOL. 15 (4C,A9P0A CLASSIC",")27,45",Literatura Estrangei
9788578279585,757450,"ULTIMO DESEJO, O - THE WITCHER - VOL. 1 (CAP",WGAMMF EM) ARTINS FON,"ES54,90","27,45",Literatura Estrangei
9788578276829,710157,MITOS GREGOS,WMF MARTINS FON,"ES64,90","32,45",Infantis e Juvenis
9788578276850,709760,"SANGUE DOS ELFOS, O - THE WITCHER - A SAGA",OW BMRFU MXOA RGTEIRNAS LFTO DN,"ERSIVIA - VO5L4. ,39 0(CAPA CLA","SICA)27,45",Literatura Estrangei
9788578275563,687855,"ESPADA DO DESTINO, A - THE WITCHER - A SAGA",WOM BFR UMXAOR GTIENRSA FLOT N,"EE RSIVIA - VO54L., 920 (CAPA CLA","SICA)27,45",Literatura Estrangei
9788578279592,757456,"SANGUE DOS ELFOS, O - THE WITCHER - VOL.3 (C",WPAM GFAMAER)TINS FON,"ES54,90","27,45",Literatura Estrangei
9788578279769,765113,"LADO DIFICIL DAS SITUAÇOES DIFICEIS, O",WMF MARTINS FON,"ES49,90","24,95",Administração
9788578279820,764807,BATISMO DE FOGO - THE WITCHER - A SAGA DO,RWUMXOF  MGEARATLINT SD FEO RNI,"IEAS - VOL. 55 (4C,A90PA CLASSIC",")27,45",Literatura Estrangei
9788578279554,757451,"ESPADA DO DESTINO, A - THE WITCHER - VOL. 2 (",WAPMAF G MAMARET)INS FON,"ES54,90","27,45",Literatura Estrangei
9786586016161,942012,VOCÊ QUER SER MEU AMIGO?,WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9786586016390,925814,MAFALDA - FEMININO SINGULAR,WMF MARTINS FON,"ES44,90","22,45",Humor e Quadrinho
9788578279851,764809,BATISMO DE FOGO - THE WITCHER - VOL. 5 (CAP,W GMAMF EM) ARTINS FON,"ES54,90","27,45",Literatura Estrangei
9788578276409,706779,DICIONARIO ESCOLAR WMF - INGLES-PORTUGUE,W/ PMOFR MTUAGRUTEINS-SI NFOGNL,"SES64,90","32,45",Dicionários
9788546902538,865461,TEMPO DE TEMPESTADE - THE WITCHER - A SAG,WDOM BFR MUAXROT GINESR AFOLTN,"ES RIVIA - P5R4E,9LU0DIO (CAP","CLASSICA)27,45",Literatura Estrangei
9788578273545,647414,PALAVRA-CHAVE - FRANCES - DICIONARIO SEMIB,LWINMGFU ME PAARRTAIN BSR FAOSNI,"EEIRSOS99,00","49,50",Dicionários e Gramá
9788546902545,865462,TEMPO DE TEMPESTADE - THE WITCHER - A SAG,WDOM BFR MUAXROT GINESR AFOLTN,"ES RIVIA - P5R4E,9LU0DIO (CAP","GAME)27,45",Literatura Estrangei
9788578272050,596443,TEORIA PURA DO DIREITO,WMF MARTINS FON,"ES79,90","39,95",Direito
9788546903269,903176,CARTA AO REI,WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578274535,699288,EXTRAORDINARIA JORNADA DE EDWARD TULAN,",W AMF MARTINS FON","ES49,90","24,95",Infantis e Juvenis
9788578279561,757458,TEMPO DO DESPREZO - THE WITCHER - VOL. 4 (C,WPAM GFA MAER)TINS FON,"ES54,90","27,45",Literatura Estrangei
9788578270698,550226,"CRONICAS DE NARNIA, AS - VOL. UNICO - BROCH",WRAMF MARTINS FON,"ES99,90","49,95",Infantis e Juvenis
9788546902118,847760,"SENHORA DO LAGO, A - THE WITCHER - A SAGA",OW BMRFU XMOA GRTEIRNASL FTO DN,"REISVIA - VO7L.4 7,9 (0CAPA CLAS","ICA)37,45",Literatura Estrangei
9788546902125,847757,"SENHORA DO LAGO, A - THE WITCHER - A SAGA",OW BMRFU XMOA GRTEIRNASL FTO DN,"REISVIA - VO7L.4 7,9 (0CAPA GAM",")37,45",Literatura Estrangei
9788578276874,709301,BARRIGA DE TRIGO,WMF MARTINS FON,"ES49,90","24,95",Medicina e Saúde
9788578271596,590494,PASSAPORTE - GUIA DE CONVERSAÇAO - ESPANH,WLMF MARTINS FON,"ES34,90","17,45",Guias
9788578273309,630539,"SEGREDO DE ANTON, O - AJUDE O AUTOR A CO",PWLEMTAF RM OASR DTIENSSE NFOHN,"SES44,90","22,45",Infantis e Juvenis
9788578271817,590544,"MENTE INQUIETA, UMA",WMF MARTINS FON,"ES54,90","27,45",Psicologia e Psicanál
9788578277444,723566,"NANA, NENE",WMF MARTINS FON,"ES39,90","19,95",Psicologia e Psicanál
9788546902439,880019,ASAS DO CROCODILO,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546901357,806925,"CRONICAS DE NARNIA, AS - A VIAGEM DO PEREG",WINMO FD MA ALRVTOINRSA FDOAN,"ES44,90","22,45",Infantis e Juvenis
9788546902477,883760,NA FLORESTA,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578273736,668014,CONTOS DE ANIMAIS DO MUNDO TODO,WMF MARTINS FON,"ES64,90","32,45",Infantis e Juvenis
9786586016765,961706,LÓTUS DA CAMPINA,WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578271602,590504,PASSAPORTE - GUIA DE CONVERSAÇAO - ITALIAN,WMF MARTINS FON,"ES34,90","17,45",Guias
9788546901951,831013,"CRONICAS DE NARNIA, AS - PRINCIPE CASPIAN",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578274221,662476,UMBU - COLEÇAO INSPIRADA NO PROGRAMA U,W PME DF EM QAURET?INS FON,"ES39,90","19,95",Infantis e Juvenis
9788578273002,683438,EM DEFESA DA SOCIEDADE,WMF MARTINS FON,"ES64,90","32,45",Filosofia
9788578278410,731936,CARTAS DE UMA GIRAFA CHAMADA JOSE,WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788578271374,572478,"ELMER, O ELEFANTE XADREZ",WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788578276706,710619,PAIDEIA - A FORMAÇAO DO HOMEM GREGO,WMF MARTINS FON,"ES149,90","74,95",Filosofia
9786586016314,922264,LAVA JATO - APRENDIZADO INSTITUCIONAL E AÇ,OW EMSFT RMAATREGTIINCAS  FNOAN,"UESSTIÇA49,90","24,95",Ciências Humanas
9788578271589,590502,PASSAPORTE - GUIA DE CONVERSAÇAO - FRANCE,WMF MARTINS FON,"ES34,90","17,45",Viagem e Turismo
9788578270964,575153,"CONCEITO DE DIREITO, O",WMF MARTINS FON,"ES69,90","34,95",Direito
9788578277154,714363,FUNDAMENTOS DA COZINHA ITALIANA CLASSICA,WMF MARTINS FON,"ES119,90","59,95",Gastronomia e Culin
9788578270773,577878,CONSTRUÇAO DO PENSAMENTO E DA LINGUAGE,"W, MA F-  CMOALREÇTIANOS TFEOXN","OESS DE PSIC7O4L,O90GIA","37,45",Psicologia e Psicanál
9788578276713,706228,CAMBRIDGE DICTIONARY OF AMERICAN ENGLIS,WFOMR FS PMEARKTEIRNSS O FFO PN,"ERSTUGUESE89,90","44,95",Dicionários
9788546901685,815210,SOBRE A MORTE E O MORRER,WMF MARTINS FON,"ES54,90","27,45",Psicologia e Psicanál
9788578276928,713689,"ARTE, A - CONVERSAS IMAGINÁRIAS COM MINH",WMMÃEF MARTINS FON,"ES89,90","44,95",Humor e Quadrinho
9788578278526,735327,CARA CARLOTA CORNELIUS,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578279103,754190,ONDE ESTA O ELEFANTE?,WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9786586016666,952038,CONTOS JUDAICOS,WMF MARTINS FON,"ES64,90","32,45",Infantis e Juvenis
9788578271497,590508,"ELEFANTE DO MAGICO, O",WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788546901739,842492,ANALUA,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578279578,927019,DE PEDAÇO EM PEDAÇO,WMF MARTINS FON,"ES59,90","29,95",Infantis e Juvenis
9788578272388,609694,GATOS GUERREIROS - NA FLORESTA - VOL. 1,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578277918,721330,"CRONICAS DE NARNIA, AS - A CADEIRA DE PRATA",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546900053,781497,PINTURA ABSTRATA,WMF MARTINS FON,"ES79,90","39,95",Artes
9788578277796,720340,"HISTORIA DE DESPEREAUX, A",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578272777,619297,"HISTORIA DO LEAO QUE NAO SABIA ESCREVER, A",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546902873,907717,DICIONARIO FILOSOFICO,WMF MARTINS FON,"ES199,90","99,95",Filosofia
9788546900022,769675,SNOWDEN - UM HEROI DO NOSSO TEMPO,WMF MARTINS FON,"ES34,90","17,45",Humor e Quadrinho
9788578272555,640131,"PRINCIPE, O",WMF MARTINS FON,"ES39,90","19,95",Ciências Sociais
9788578277741,724744,MIDIA - PROPAGANDA POLITICA E MANIPULAÇA,WMF MARTINS FON,"ES39,90","19,95",Comunicação e Jorn
9788578272784,619293,LOGICOMIX - UMA JORNADA EPICA EM BUSCA D,W VMERFD MADAERTINS FON,"ES99,90","49,95",Humor e Quadrinho
9788578275723,694825,COMO FALAR DE ARTE COM AS CRIANÇAS,WMF MARTINS FON,"ES64,90","32,45",Educação e psicolog
9788578276003,706882,COQUEIRO - COLEÇAO UM PE DE QUE?,WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788578275198,687346,QUEBRACHO - COLEÇAO INSPIRADA NO PROGRA,WAM UFM M PAER DTEIN QSU FEO?N,"ES39,90","19,95",Infantis e Juvenis
9788578279035,743957,"SUGADORES DE SANGUE - MORCEGOS, PERNILO","WGOMSF,  PMUALRGTAISN ES FOOUNT","EOSS44,90","22,45",Infantis e Juvenis
9788578270889,593538,"CRONICAS DE NARNIA, AS - O LEAO, A FEITICEIRA",EW OM GFU MARADRTAI-NRSO FUOPNA,"ES44,90","22,45",Infantis e Juvenis
9788578272081,600164,"MISTERIO AMARELO DA NOITE, O",WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578272340,605495,ABECEDARIO DE AVES BRASILEIRAS,WMF MARTINS FON,"ES54,90","27,45",Infantis e Juvenis
9788533617513,131415,"SACI NO MEU QUINTAL, UM",WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578277208,717408,GUIA DE CONVERSAÇAO DO JAPONES,WMF MARTINS FON,"ES34,90","17,45",Viagem e Turismo
9788578277253,717445,TEORIA E EXPERIENCIA - VOL. 26 - COLEÇAO FILO,OWFMIAFS  M- OA RPTRIANZSE FRO DN,"PESENSAR29,90","14,95",Filosofia
9788578277970,724727,"ARTE DA GUERRA, A - EDIÇAO COMPLETA",WMF MARTINS FON,"ES49,90","24,95",Filosofia
9788578279271,751320,DEMONSTRAÇAO E INTERPRETAÇAO -  VOL. 34 -,OWLMEÇFA MO AFRILTOINSOS FIOANS,"- EOS PRAZER2 D9,E9 0PENSAR","14,95",Filosofia
9788578277161,713678,BURITI - COLEÇAO INSPIRADA NO PROGRAMA U,W PME DF EM QAURET?INS FON,"ES39,90","19,95",Infantis e Juvenis
9788546900435,781562,POR UM SIMPLES PEDAÇO DE CERAMICA,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546901692,934024,"TARTARUGA E A LEBRE, A",WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578272845,622753,"TECIDO DOS CONTOS MARAVILHOSOS, O - CONT",WS DMEF L MUGAARTRIENSS D FIOSTN,"NETSES49,90","24,95",Infantis e Juvenis
9788578278427,732202,TEMPO DO DESPREZO - THE WITCHER - A SAGA D,W BMRUF XMOA GRETRINASL TF ODNE,"REISVIA - VOL5.4 4,9 (0CAPA CLAS","ICA)27,45",Literatura Estrangei
9788546902774,888072,"ARTE DE CONHECER A SI MESMO, A",WMF MARTINS FON,"ES44,90","22,45",Filosofia
9788578278380,731491,SITA CONTA O RAMAYANA,WMF MARTINS FON,"ES59,90","29,95",Infantis e Juvenis
9788578271794,590542,"LINGUAGEM CLASSICA DA ARQUITETURA, A - CO",EWÇMAOF MUANRTDION SD FAO AN,"TEES39,90","19,95",Arquitetura e Urban
9788546900350,795380,"MANSAO DOS RATINHOS, A - SAM E JULIA",WMF MARTINS FON,"ES64,90","32,45",Infantis e Juvenis
9788578273071,634834,QUADRINHOS E ARTE SEQUENCIAL,WMF MARTINS FON,"ES79,90","39,95",Humor e Quadrinho
9788578273521,785225,HISTORIAS DE SABEDORIA & ENCANTAMENTO,WMF MARTINS FON,"ES64,90","32,45",Infantis e Juvenis
9788578273354,630892,PAU-BRASIL - COLEÇAO INSPIRADA NO PROGRA,AW UMMF  MPEA DRET IQNUS EF?ON,"ES44,90","22,45",Infantis e Juvenis
9788578273095,626592,ARGUMENTAÇAO - A FERRAMENTA DO FILOSOF,RW -M VOF LM. 2A R- TCIONLSE FÇOAN,"FEISLOSOFIA2S9 -, 9O0 PRAZER D","PENSAR14,95",Filosofia
9788578274900,685661,HOTEL AND HOSPITALITY ENGLISH - ENGLISH FO,WMORFK MARTINS FON,"ES69,90","34,95",WMF Idiomas
9788546900824,792716,SUBJETIVIDADE E VERDADE,WMF MARTINS FON,"ES59,90","29,95",Filosofia
9786586016543,940582,"TRÊS FUGAS DE HANNAH ARENDT, AS - UMA TIR",NWIAM DFA M VAERRTDINADS EFON,"ES79,90","39,95",Humor e Quadrinho
9788578271329,577626,EU ACREDITO EM UNICORNIO,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578276133,704174,A CONSOLAÇÃO DA FILOSOFIA,WMF MARTINS FON,"ES54,90","27,45",Filosofia
9788578270377,525590,ANTON SABE FAZER MAGICA,WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788578271541,592045,"VIDA NA PORTA DA GELADEIRA, A",WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788578270537,637967,TEMPO E NARRATIVA,WMF MARTINS FON,"ES79,90","39,95",Filosofia
9788578278205,737285,LIVRO DO BEBE - BASEADO NO LIVRO ADIVINHA,WUAMNFT MO AEURT TINE SA MFOON,"ES74,90","37,45",Infantis e Juvenis
9788578275501,681445,TEIMOSIA DA IMAGINAÇAO - DEZ ARTISTAS BRAS,LWEIMROF SM - AERDTIÇINASO F BOINL,"NEGSUE99,90","49,95",Artes
9788578271015,560162,"MENINO, A GUERRA E A BOLA, O",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578279837,769842,"VIDA CHINESA, UMA - VOL. 1 - O TEMPO DO PAI",WMF MARTINS FON,"ES54,90","27,45",Humor e Quadrinho
9786586016475,932854,VOCÊ É O QUE VOCÊ FAZ,WMF MARTINS FON,"ES39,90","19,95",Administração
9788578277222,715046,101 LIÇOES A SEREM APRENDIDAS NA ESCOLA D,WARMTEFS MARTINS FON,"ES49,90","24,95",Artes
9788578275594,692765,"ESPECTADOR EMANCIPADO, O",WMF MARTINS FON,"ES49,90","24,95",Filosofia
9788546902255,870551,"PEQUENO GUI, O",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578278441,734250,"QUE E A FELICIDADE?, O",WMF MARTINS FON,"ES39,90","19,95",Filosofia
9788533622357,215054,COADJUVANTES,WMF MARTINS FON,"ES39,40","19,70",Literatura e teoria li
9786586016024,931176,UTOPIA,WMF MARTINS FON,"ES54,90","27,45",Filosofia
9788578279097,744429,"CRONICAS DE NARNIA, AS - A ULTIMA BATALHA",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578275716,695754,CONTOS DE PRINCESAS,WMF MARTINS FON,"ES64,90","32,45",Infantis e Juvenis
9788578276676,735663,EU QUERIA TER...,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546902798,920170,ESCREVENDO PARA QUADRINHOS - A ARTE E O,EWRMCAFD MO ADRET RINOST FEOIRN,"SE PSARA HQ9S9 E,9 G0RAPHIC N","VELS49,95",Design e Decoração
9788546901906,837961,"SAGRADO E O PROFANO, O",WMF MARTINS FON,"ES44,90","22,45",Religião
9788546902521,880404,DEMOCRACIA,WMF MARTINS FON,"ES89,90","44,95",Humor e Quadrinho
9786586016734,946883,BIOGRAFIA NÃO AUTORIZADA DO DIREITO,WMF MARTINS FON,"ES59,90","29,95",Direito
9786586016727,955333,A INTERAÇÃO DA COR,WMF MARTINS FON,"ES64,90","32,45",Artes
9788578277215,717409,GUIA DE CONVERSAÇAO DO CHINES,WMF MARTINS FON,"ES34,90","17,45",Viagem e Turismo
9788578274498,662428,DOUTOR PROKTOR - O PO DE SOLTAR PUM,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546901418,811724,"INTERRUPTOR DEBAIXO DA ESCADA, O",WMF MARTINS FON,"ES29,90","14,95",Infantis e Juvenis
9788546901456,947878,"DIREITOS HUMANOS, ESTADO DE DIREITO E CON",TWITMUFIÇ MÃOARTINS FON,"ES99,90","49,95",Direito
9788578277987,725198,LUA DE LARVAS,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788546902637,888102,QUEBRA-CABEÇAS,WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578274092,657504,DICIONARIO ESCOLAR WMF - ESPANHOL-PORTU,WUEMS F/ PMOARRTTUINGSU FEOS-N,"SEPSANHOL 64,90","32,45",Dicionários
9788546902491,866724,"SUICIDIO, O",WMF MARTINS FON,"ES79,90","39,95",Ciências Humanas
9788546900909,790173,"FANTASTICO SENHOR RAPOSO, O",WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788546900978,788169,"TORRE DA ANDORINHA, A - THE WITCHER - VOL.",W (CMAPFA M GAARMTIEN)S FON,"ES54,90","27,45",Literatura Estrangei
9788578273286,630543,VOCABULARIO PRATICO DE CULINARIA INTERNA,IWONMAFL  M- PALRUTRINILSI NFGOUN,"ES44,90","22,45",Gastronomia
9786586016550,940272,"FLORESTA, A",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578274191,659976,DESKTOP GUIDES - ERROS FREQUENTES EM INGL,WS -M UFM M GAURITAI NPSA RFOA N,"PERSIMORAR3 O9, 9SE0U INGLES","19,95",Guias
9788578279226,840561,BREVE HISTORIA DA JUSTIÇA,WMF MARTINS FON,"ES69,90","34,95",Filosofia
9788578272586,612615,PRINCIPIOS DE FORMA E DESENHO,WMF MARTINS FON,"ES84,90","42,45",Artes
9788546900480,781965,"TRABALHO E A TECNICA, O - VOL. 37 - COLEÇAO F",WLOMSOF FMIAASR -T OIN PSR FAOZNE,"E DSE PENSA2R9,90","14,95",Filosofia
9788578273361,639735,"ANORMAIS, OS - CURSO NO COLLÈGE DE FRANCE",-W 1M97F4 M-19A7R5TINS FON,"ES69,90","34,95",Filosofia
9788546901753,822182,"DISCRETO CHARME DO INTESTINO, O - EDIÇAO R",VWISMTAF ME AMRTPINLISA DFOAN,"ES49,90","24,95",Medicina e Saúde
9788578279646,762590,"FELICIDADE, A - VOL. 36 - COLEÇAO FILOSOFIAS -",W PMRAFZ MERA RDTEI NPESN FSOAN,"ES29,90","14,95",Filosofia
9788578276294,704556,CONSCIENCIA E MEMORIA - VOL. 20 - COLEÇAO F,LWOMSOFF MIAAS R- TOIN PSR FAOZNE,"EDSO PENSA2R9,90","14,95",Filosofia
9788578272425,635305,HISTORIAS DE BICHOS BRASILEIROS,WMF MARTINS FON,"ES54,90","27,45",Infantis e Juvenis
9788546902187,953772,HISTÓRIA DO DESENVOLVIMENTO DAS FUNÇÕES,MWEMNFT AMISA SRUTPINESR IFOORN,"SES89,90","44,95",Psicologia e Psicanál
9788578277246,717442,"CONHECIMENTO CIENTIFICO, O - VOL. 25 - COLE",WOM FIFL OMSAORFTIAINSS -  FOO PN,"AEZSER DO P2E9N,9S0AR","14,95",Filosofia
9788578276416,705023,VINTE EDIFICIOS QUE TODO ARQUITETO DEVE C,MWPMRFE EMNADRETRINS FON,"ES69,90","34,95",Arquitetura e Urban
9788578279264,751312,"JUSTIÇA E O DIREITO, A - VOL. 33 - COLEÇAO FILO",WOFMIAFS M - AOR PTRINASZ EFRO DN,"EPSENSAR29,90","14,95",Filosofia
9788546901180,865918,"AGORA NAO, BERNARDO",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578279202,752403,"TEMPORADA COM MONTAIGNE, UMA",WMF MARTINS FON,"ES39,90","19,95",Filosofia
9788546901647,865464,INICIAÇAO A FILOSOFIA PARA OS NAO-FILOSOFO,WMF MARTINS FON,"ES44,90","22,45",Filosofia
9788578279257,935590,SOCIOLOGIA E FILOSOFIA,WMF MARTINS FON,"ES44,90","22,45",Ciências Humanas
9788578276775,707193,"PAIXOES, AS - VOL. 21 - COLEÇAO FILOSOFIAS - O",PWRAMZFE RM DAORT PINENS SFAORN,"ES29,90","14,95",Filosofia
9788578279479,757212,"CÉREBRO E A FELICIDADE, O",WMF MARTINS FON,"ES59,90","29,95",Psicologia e Psicanál
9788578276447,937252,EM FRENTE À MINHA CASA,WMF MARTINS FON,"ES49,90","24,95",Infantis e Juvenis
9788578277956,726388,"INCONSCIENTE, O - VOL. 28 - COLEÇAO FILOSOFI",SW - MO FP MRAAZRETRI NDSE  FPOE,"SEASR29,90","14,95",Filosofia
9788546902620,879501,LIÇÕES DE SOCIOLOGIA,WMF MARTINS FON,"ES64,90","32,45",Ciências Humanas
9788578279240,935015,"SOCIOLOGIA E AS CIÊNCIAS SOCIAIS, A",WMF MARTINS FON,"ES44,90","22,45",Ciências Humanas
9788578278571,735024,"SACI PASSOU POR AQUI, UM",WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788533621244,132105,ERMOS E GERAIS,WMF MARTINS FON,"ES49,90","24,95",Literatura e teoria li
9788578275853,692897,MATERIA E ESPIRITO - VOL.18 - COLEÇAO FIOLOS,WFIMASF - M OA PRRTAINZESR F ODON,"PEESNSAR29,90","14,95",Filosofia
9788578277901,721333,"CRONICAS DE NARNIA, AS - O SOBRINHO DO MA",WO MF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578270995,580023,"PINTURA COMO MODELO, A",WMF MARTINS FON,"ES64,90","32,45",Artes
9788546902057,838453,CONSTITUIÇAO E DIREITO NA MODERNIDADE PE,IWFEMRIFC AMARTINS FON,"ES64,90","32,45",Direito
9788578272401,608094,TREM DE ALAGOAS,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578272814,619288,TEXTOS CLASSICOS DO DESIGN GRAFICO,WMF MARTINS FON,"ES64,90","32,45",Design e Decoração
9788578276348,706809,JOAO FORMIGA,WMF MARTINS FON,"ES54,90","27,45",Infantis e Juvenis
9788578271459,590552,DISCURSO DO METODO,WMF MARTINS FON,"ES49,90","24,95",Filosofia
9788578279158,779672,PONTO DE EXCLAMAÇAO,WMF MARTINS FON,"ES44,90","22,45",Infantis e Juvenis
9788578271176,669897,PEDRO E O LOBO,WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788546902880,898063,DOS DELITOS E DAS PENAS,WMF MARTINS FON,"ES39,90","19,95",Direito
9788546902750,901914,"DAVID STRAUSS, O CONFESSOR E O ESCRITOR",WMF MARTINS FON,"ES34,90","17,45",Filosofia
9788578275211,681155,DICIONARIO DE FILOSOFIA,WMF MARTINS FON,"ES154,90","77,45",Filosofia
9788578276799,714197,"LINGUAGEM, A - VOL. 23 - COLEÇAO FILOSOFIAS",WO MPRFA MZEARR DTION SP EFNOSN,"RES29,90","14,95",Filosofia
9788578278212,730184,INDUSTRIA CULTURAL E MEIOS DE COMUNICAÇA,W - MVOF LM. 3A0R T- ICNOSL FEOÇNA,"E FSILOSOFI2A9S, 9- 0O PRAZER","O PENSAR14,95",Comunicação e Jorn
9788578279639,762400,FILOSOFIA POLITICA - VOL. 35 - COLEÇAO FILOSO,WIASM -F O M PARRATZIENRS  DFEO NP,"NESAR29,90","14,95",Filosofia
9788578272197,601095,CULTURA GERAL - TUDO O QUE SE DEVE SABER,WMF MARTINS FON,"ES109,90","54,95",História e Geografia
9788578277833,727498,ACHIMPA,WMF MARTINS FON,"ES39,90","19,95",Infantis e Juvenis
9788578270087,513724,OFICINA DE ESCRITORES - UM MANUAL PARA A,RWTEM DFA M FAICRÇTAINOS FON,"ES69,90","34,95",Comunicação e Jorn
9788578278373,732454,"RAPOSA E O PORCO-ESPINHO, A",WMF MARTINS FON,"ES94,90","47,45",Direito
9788578275457,680488,"ROMANCE DE TRISTAO E ISOLDA, O",WMF MARTINS FON,"ES39,90","19,95",Literatura Estrangei
9788546902736,895240,ABELHAS,WMF MARTINS FON,"ES99,90","49,95",Infantis e Juvenis
