https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149762,Competência Leitora nas aulas de ciências para o ensino médio Márcia Gorette Lima da Silva / Conxita Márquez,,,"45,00 2 2,50"
"",CIÊNCIAS COGNITIVAS,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=90793,"Complexidade, saberes científicos, saberes da tradição (capa mole) Maria da Conceição de Almeida",,,"45,00 2 2,50"
"",,BIOGRAFIA,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146844,Compton Bassalo & Caruso,,,"20,00 1 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=141572,"Computação 3D conceitos, prática, mercado Michel Janos",COMPUTAÇÃO,,"65,00 3 2,50"
"",,COMPUTAÇÃO,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=101692,Computação Natural - uma jornada ilustrada Leandro Nunes de Castro,,,"65,00 3 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=148624,Conceitos de Física Quântica vol 1 Osvaldo Pessoa Jr,fisica,,"60,00 3 0,00"
"",,fisica,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=148623,Conceitos de Física Quântica vol 2 Osvaldo Pessoa Jr,,,"60,00 3 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149967,"Conceitos Geométricos em Artesanatos e Grafismos Indígenas: uma tradição histórico cultural de uma comunidRhaudaen Guuilaherarmni e Tardo Ribeiro, Suélen Rita Andrade Machado e Lucieli M. Trivizoli e Cristian  e",MATEMÁTICA,C o  p p  e  e  M,"ô n 2ic5a, S0i0queir a  -  O 1 rg2a,n5iz0a"
"",,FILOSOFIA,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=144024,"Conhecimento como um valor , O : Ensaios sobre Economia Ética e Educação Nilson José Machado",,,"70,00 3 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145902,Construções da Geometria do Compasso de Lorenzo Macheroni (1750-1800) em atividades com software de mJoastée Dmamátiãica di o Souznaâ dme Oicliaveira / Giselle Costa de Sousa,COMPUTAÇÃO,,"25,00 1 2,50"
"",,QUÍMICA,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=27382,CONSTRUINDO COM PET - Como Ensinar Truques novos com Garrafas Velhas ALFREDO LUIS MATEUS e MARCOS GIOVANNI MOREIRA,,,"50,00 2 5,00"
"",,BIOLOGIA,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=150011,"Construindo práticas de esperança no ensino de ciências e biologia Maria M. P. L Gomes, Cecília S. Oliveira/ Karine O. B. Fernandes, Rodrigo C. N. Borba",,,"70,00 3 5,00"
"",,ENSINO,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=147088,Contando história e ensinando ciências para uma turma inclusiva Conceição Barbosa-Lima e Angélica Bêta Monteiro(orgs),,,"25,00 1 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=147091,Conteúdos cordiais Biologia humanizada para uma escola sem mordaça Pedro pinheiro Teixeira/ Roberto Dalmo / Gloria Regina Pessoa,BIOLOGIA,,"60,00 3 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=150316,"Conteúdos cordiais física humanizada para uma escola sem mordaça  Armando G. F. Santos, Glória R.P.C. Queiroz, Roberto Dalmo ( org.)",fisica,,"65,00 3 2,50"
